Timestamp,Address,Step_Name,Phase,Current_Density_mA_cm2,Bath_Temp_C,Additive_Conc_ppm,Plating_Time_sec,Status
2026-08-12 09:03:50,step_30,구리_전해도금,ACTIVE,4.493852749569358,25.04750438974728,10.033797214299359,179.99501177335335,NORMAL
2026-08-12 09:03:55,step_30,구리_전해도금,ACTIVE,4.505967050846488,25.032524445502133,10.069962100374955,179.63606655973493,NORMAL
2026-08-12 09:04:00,step_30,구리_전해도금,ACTIVE,4.533827344417697,24.915622339780167,9.969613717359504,179.7096712979257,NORMAL
2026-08-12 09:04:05,step_30,구리_전해도금,ACTIVE,4.503700090648633,24.919602765131764,10.193375706549133,180.05258807266745,NORMAL
2026-08-12 09:04:10,step_30,구리_전해도금,ACTIVE,4.495168889110131,25.084561008750306,10.08517473450526,180.06698618712718,NORMAL
2026-08-12 09:04:15,step_30,구리_전해도금,ACTIVE,4.5028300735901015,24.848482299732407,10.01634719807755,179.99516721241028,NORMAL
2026-08-12 09:04:20,step_30,구리_전해도금,ACTIVE,4.48030712087322,25.05023629681485,9.989092808673462,180.19947813817808,NORMAL
2026-08-12 09:04:25,step_30,구리_전해도금,ACTIVE,4.497183233885714,24.971697178256754,9.966680806867476,179.6332267891074,NORMAL
2026-08-12 09:04:30,step_30,구리_전해도금,ACTIVE,4.525561264336876,25.05036072460571,10.099676200735312,180.091076963148,NORMAL
2026-08-12 09:04:35,step_30,구리_전해도금,ACTIVE,4.509929849969459,25.088947515456162,10.012629982379615,180.07439589662903,NORMAL
2026-08-12 09:04:40,step_30,구리_전해도금,ACTIVE,4.518464509811065,24.92131085667919,9.9136708421484,179.71261823439897,NORMAL
2026-08-12 09:04:45,step_30,구리_전해도금,ACTIVE,4.51520019607638,24.897384476638035,9.897272696060051,179.81853008351928,NORMAL
2026-08-12 09:04:50,step_30,구리_전해도금,ACTIVE,4.489368005611945,25.131965777916708,10.006746499561634,180.20793884270685,NORMAL
2026-08-12 09:04:55,step_30,구리_전해도금,ACTIVE,4.528679823572962,24.994853224537888,10.008066722188985,179.65842250555497,NORMAL
2026-08-12 09:05:00,step_30,구리_전해도금,ACTIVE,4.4733592718230994,25.02949730524479,9.944981753908973,180.73913132097618,NORMAL
2026-08-12 09:05:05,step_30,구리_전해도금,ACTIVE,4.504987460828425,25.081969363310666,9.909133790748927,180.16672848026752,NORMAL
2026-08-12 09:05:10,step_30,구리_전해도금,ACTIVE,4.469105249088476,24.913484077634678,9.88221466623683,179.9827989568056,NORMAL
2026-08-12 09:05:15,step_30,구리_전해도금,ACTIVE,4.474300385811751,25.081176568632312,9.95444019572927,179.92435429968853,NORMAL
2026-08-12 09:05:20,step_30,구리_전해도금,ACTIVE,4.514033477262618,25.057613788544053,9.978235116703399,180.23646044959258,NORMAL
2026-08-12 09:05:25,step_30,구리_전해도금,ACTIVE,4.489630008411959,25.13230205786342,10.04150627412578,179.8765951405211,NORMAL
2026-08-12 09:05:30,step_30,구리_전해도금,ACTIVE,4.518673283666033,25.13073246813827,9.992179962462988,179.88890512259667,NORMAL
2026-08-12 09:05:35,step_30,구리_전해도금,ACTIVE,4.467384488318293,25.005709288013385,10.063839233710695,180.4357764824351,NORMAL
2026-08-12 09:05:40,step_30,구리_전해도금,ACTIVE,4.498672376992195,25.06777505589609,10.036304289760642,179.85853230154038,NORMAL
2026-08-12 09:05:45,step_30,구리_전해도금,ACTIVE,4.481760863124633,25.004009608417395,10.030793803650596,180.0408244045516,NORMAL
2026-08-12 09:05:50,step_30,구리_전해도금,ACTIVE,4.495072180237496,25.0130719740039,10.058754918657998,179.7719363772159,NORMAL
2026-08-12 09:05:55,step_30,구리_전해도금,ACTIVE,4.523225229229763,24.8984026740464,9.916798326130232,180.07771214324632,NORMAL
2026-08-12 09:06:00,step_30,구리_전해도금,ACTIVE,4.5268770332029336,24.979795435035456,9.96782536895173,180.17418433033203,NORMAL
2026-08-12 09:06:05,step_30,구리_전해도금,ACTIVE,4.5076939337287465,24.838471131890422,10.1440848716409,180.50486865275755,NORMAL
2026-08-12 09:06:10,step_30,구리_전해도금,ACTIVE,4.476080705798282,24.987626758338926,9.885626374501411,179.71879533300822,NORMAL
2026-08-12 09:06:15,step_30,구리_전해도금,ACTIVE,4.481899726713386,25.11880384852164,9.982132447716078,179.56563773871144,NORMAL
2026-08-12 09:06:20,step_30,구리_전해도금,ACTIVE,4.502400824431999,25.070013632656273,10.028568919744824,179.9199628188654,NORMAL
2026-08-12 09:06:25,step_30,구리_전해도금,ACTIVE,4.487911366432053,25.0101023324056,9.8873837814504,179.81486580279417,NORMAL
2026-08-12 09:06:30,step_30,구리_전해도금,ACTIVE,4.509869588073932,24.9818159628755,9.954839180098631,179.99536588843378,NORMAL
2026-08-12 09:06:35,step_30,구리_전해도금,ACTIVE,4.52513887690025,24.951371204049227,10.119759779399102,180.15659649775944,NORMAL
2026-08-12 09:06:40,step_30,구리_전해도금,ACTIVE,4.48525995158964,24.917334089607124,10.01022642926005,180.67950692274707,NORMAL
2026-08-12 09:06:45,step_30,구리_전해도금,ACTIVE,4.486574076603621,25.073680202631667,9.965532855898912,179.86455439282366,NORMAL
2026-08-12 09:06:50,step_30,구리_전해도금,ACTIVE,4.482293472305171,24.861846947444057,10.012628209741639,179.3368788937341,NORMAL
2026-08-12 09:06:55,step_30,구리_전해도금,ACTIVE,4.496186116113236,24.8597791833299,9.96541848039162,179.92860700514768,NORMAL
2026-08-12 09:07:00,step_30,구리_전해도금,ACTIVE,4.500783412197974,25.0813922031646,10.102751295081337,180.10515829941698,NORMAL
2026-08-12 09:07:05,step_30,구리_전해도금,ACTIVE,4.500323722244729,25.01870677915428,9.940538379209498,179.70911077798186,NORMAL
2026-08-12 09:07:10,step_30,구리_전해도금,ACTIVE,4.513465279309458,25.00403427689229,9.96863246978544,180.0701047358744,NORMAL
2026-08-12 09:07:15,step_30,구리_전해도금,ACTIVE,4.505894574196453,25.018635452562677,9.910466696237123,180.04124446060348,NORMAL
2026-08-12 09:07:20,step_30,구리_전해도금,ACTIVE,4.499119287724619,25.180907714152006,9.982273289516806,180.07795552319968,NORMAL
2026-08-12 09:07:25,step_30,구리_전해도금,ACTIVE,4.500613731127269,25.005043493950797,9.989526052752439,180.23739658623896,NORMAL
2026-08-12 09:07:30,step_30,구리_전해도금,ACTIVE,4.501282681747156,25.02639614849184,10.071738439833705,179.975192614699,NORMAL
2026-08-12 09:07:35,step_30,구리_전해도금,ACTIVE,4.499132939658134,25.185225223173504,9.938996129807459,180.16426129695185,NORMAL
2026-08-12 09:07:40,step_30,구리_전해도금,ACTIVE,4.489843280020015,24.99427679266181,10.029017710478115,179.4603116558309,NORMAL
2026-08-12 09:07:45,step_30,구리_전해도금,ACTIVE,4.4819539404170365,25.155368614896215,10.005203627759075,179.7112862124622,NORMAL
2026-08-12 09:07:50,step_30,구리_전해도금,ACTIVE,4.502134157228395,24.810368910846258,9.886449707669435,179.89753970072218,NORMAL
2026-08-12 09:07:55,step_30,구리_전해도금,ACTIVE,4.492510496668461,24.895430785298526,9.956481958028865,179.69846125799512,NORMAL
2026-08-12 09:08:00,step_30,구리_전해도금,ACTIVE,4.507876558791604,24.939882527371907,9.954096286115792,180.00197880063348,NORMAL
2026-08-12 09:08:05,step_30,구리_전해도금,ACTIVE,4.5010797402059675,25.05255926082487,10.100982364624569,179.89687701072677,NORMAL
2026-08-12 09:08:10,step_30,구리_전해도금,ACTIVE,4.500223716743331,25.15965913806582,10.032743612539065,179.86345980312632,NORMAL
2026-08-12 09:08:15,step_30,구리_전해도금,ACTIVE,4.514767105605986,24.946826270917246,10.008680222412488,180.2651414390679,NORMAL
