Timestamp,Address,Step_Name,Phase,Parameter_Alpha,Parameter_Beta,Process_Status_Score,Status
2026-08-12 09:02:25,step_32,상위_배선층_반복,RAMP,50.21492506833637,24.96410198062035,49.65745176802548,NORMAL
2026-08-12 09:02:30,step_32,상위_배선층_반복,RAMP,55.089645742795504,27.479822292752278,54.55280786910916,NORMAL
2026-08-12 09:02:35,step_32,상위_배선층_반복,RAMP,59.73029744605129,29.953119060202376,59.483476958795585,NORMAL
2026-08-12 09:02:40,step_32,상위_배선층_반복,RAMP,64.51683313886124,32.4266923710492,64.29206356873877,NORMAL
2026-08-12 09:02:45,step_32,상위_배선층_반복,RAMP,69.97391788351894,35.20336978927273,69.3825878096134,NORMAL
2026-08-12 09:02:50,step_32,상위_배선층_반복,RAMP,74.85710369901146,37.54864116022817,74.27725665232768,NORMAL
2026-08-12 09:02:55,step_32,상위_배선층_반복,RAMP,79.86445522531763,40.006808716800336,79.1422188083948,NORMAL
2026-08-12 09:03:00,step_32,상위_배선층_반복,RAMP,84.98351362077348,42.45237790654923,84.14167194542823,NORMAL
2026-08-12 09:03:05,step_32,상위_배선층_반복,RAMP,90.13255878246807,45.11131117602696,89.01692522629553,NORMAL
2026-08-12 09:03:10,step_32,상위_배선층_반복,RAMP,94.87582084065993,47.44543593599877,93.99292123169815,NORMAL
2026-08-12 09:03:15,step_32,상위_배선층_반복,RAMP,100.1790384335093,50.012077919078,98.90846594070311,NORMAL
2026-08-12 09:03:20,step_32,상위_배선층_반복,ACTIVE,100.0100480161421,50.330442732756175,99.11478649558221,NORMAL
2026-08-12 09:03:25,step_32,상위_배선층_반복,ACTIVE,100.01128370637026,49.85641205984786,98.9914889014935,NORMAL
2026-08-12 09:03:30,step_32,상위_배선층_반복,ACTIVE,100.56249893378073,50.080936168167376,98.88700813939818,NORMAL
2026-08-12 09:03:35,step_32,상위_배선층_반복,ACTIVE,100.05343288741123,50.04328177683574,99.06208491951405,NORMAL
2026-08-12 09:03:40,step_32,상위_배선층_반복,ACTIVE,99.98375734986186,50.079223889314584,99.00018039796855,NORMAL
2026-08-12 09:03:45,step_32,상위_배선층_반복,ACTIVE,100.15717060196361,49.95726446037728,99.126060657752,NORMAL
2026-08-12 09:03:50,step_32,상위_배선층_반복,ACTIVE,100.53914344055146,49.91116163742704,99.0160004050716,NORMAL
2026-08-12 09:03:55,step_32,상위_배선층_반복,ACTIVE,99.98597687975084,50.03397394379412,98.82753747705617,NORMAL
2026-08-12 09:04:00,step_32,상위_배선층_반복,ACTIVE,100.13192740885539,49.93159560646479,98.94039076048008,NORMAL
2026-08-12 09:04:05,step_32,상위_배선층_반복,ACTIVE,99.96751412850122,49.65025430339431,98.86113661368545,NORMAL
2026-08-12 09:04:10,step_32,상위_배선층_반복,ACTIVE,99.96908782549284,49.876330101831385,99.06756094855162,NORMAL
2026-08-12 09:04:15,step_32,상위_배선층_반복,ACTIVE,99.85297225935176,49.95249995013082,99.13013530041619,NORMAL
2026-08-12 09:04:20,step_32,상위_배선층_반복,ACTIVE,99.8319748335335,49.83832262692923,98.81472224322255,NORMAL
2026-08-12 09:04:25,step_32,상위_배선층_반복,ACTIVE,100.50881732607361,50.0226480224738,98.98506047355502,NORMAL
2026-08-12 09:04:30,step_32,상위_배선층_반복,ACTIVE,99.83385009301045,49.88636057347076,99.1383301069306,NORMAL
2026-08-12 09:04:35,step_32,상위_배선층_반복,ACTIVE,99.53780770926684,49.993484165387315,98.81290766707949,NORMAL
2026-08-12 09:04:40,step_32,상위_배선층_반복,ACTIVE,100.03762203488238,50.325180902966515,98.94779810111162,NORMAL
2026-08-12 09:04:45,step_32,상위_배선층_반복,ACTIVE,100.30534518594233,50.18405038604422,98.99997243615486,NORMAL
2026-08-12 09:04:50,step_32,상위_배선층_반복,ACTIVE,100.3727548371422,50.088723791075466,99.12809323016542,NORMAL
2026-08-12 09:04:55,step_32,상위_배선층_반복,ACTIVE,99.64166042519683,50.27138433519603,99.06536270787497,NORMAL
2026-08-12 09:05:00,step_32,상위_배선층_반복,ACTIVE,100.33382689032322,49.98911211176108,99.08988417574527,NORMAL
2026-08-12 09:05:05,step_32,상위_배선층_반복,ACTIVE,100.61768165358949,49.99063882728185,99.0722951977035,NORMAL
2026-08-12 09:05:10,step_32,상위_배선층_반복,ACTIVE,99.79475366911079,49.84166056004569,98.95522422075811,NORMAL
2026-08-12 09:05:15,step_32,상위_배선층_반복,ACTIVE,99.94778030180598,50.19172327555036,99.19720885652976,NORMAL
2026-08-12 09:05:20,step_32,상위_배선층_반복,ACTIVE,99.63053336040181,50.29354888986058,98.91949089500147,NORMAL
2026-08-12 09:05:25,step_32,상위_배선층_반복,ACTIVE,100.5561098630292,50.136111447792224,98.66659071648488,NORMAL
2026-08-12 09:05:30,step_32,상위_배선층_반복,ACTIVE,99.55228406295493,50.213507913897296,98.78393507334387,NORMAL
2026-08-12 09:05:35,step_32,상위_배선층_반복,ACTIVE,99.88006353374475,49.58939944156804,98.98597309029341,NORMAL
2026-08-12 09:05:40,step_32,상위_배선층_반복,ACTIVE,100.23540657760968,50.35095445228714,98.96021463017136,NORMAL
2026-08-12 09:05:45,step_32,상위_배선층_반복,ACTIVE,99.79479610283165,49.9843485205586,98.93563625702973,NORMAL
2026-08-12 09:05:50,step_32,상위_배선층_반복,ACTIVE,99.70326517247153,50.353395221140794,99.01802452546036,NORMAL
2026-08-12 09:05:55,step_32,상위_배선층_반복,ACTIVE,99.9843277422579,50.25974756510643,99.14405135246167,NORMAL
2026-08-12 09:06:00,step_32,상위_배선층_반복,ACTIVE,100.71704684281944,50.11586381166308,99.05448338035455,NORMAL
2026-08-12 09:06:05,step_32,상위_배선층_반복,ACTIVE,99.92319982381075,49.94854470424786,99.07782602442899,NORMAL
2026-08-12 09:06:10,step_32,상위_배선층_반복,ACTIVE,99.93787839069431,50.02373586903186,98.87042549073118,NORMAL
2026-08-12 09:06:15,step_32,상위_배선층_반복,ACTIVE,99.66533218844326,49.71349631573093,98.93766609728986,NORMAL
2026-08-12 09:06:20,step_32,상위_배선층_반복,ACTIVE,100.11552864917459,50.139619911618546,99.08404268741485,NORMAL
2026-08-12 09:06:25,step_32,상위_배선층_반복,ACTIVE,100.26511702084646,49.616749240207135,99.01296144719414,NORMAL
2026-08-12 09:06:30,step_32,상위_배선층_반복,ACTIVE,99.81810876602324,49.9551966689176,99.05724745578664,NORMAL
2026-08-12 09:06:35,step_32,상위_배선층_반복,ACTIVE,100.16071948279803,50.23148561057209,99.0736468655216,NORMAL
2026-08-12 09:06:40,step_32,상위_배선층_반복,ACTIVE,99.82044158753692,50.10810873176774,99.01994280852374,NORMAL
2026-08-12 09:06:45,step_32,상위_배선층_반복,ACTIVE,99.43188357150031,49.77051278582878,99.18982874119868,NORMAL
2026-08-12 09:06:50,step_32,상위_배선층_반복,ACTIVE,100.13720938965552,49.79895417540124,98.93621567341506,NORMAL
2026-08-12 09:06:55,step_32,상위_배선층_반복,ACTIVE,100.62231490402591,49.91038465368173,98.90170900738636,NORMAL
2026-08-12 09:07:00,step_32,상위_배선층_반복,ACTIVE,99.64123109288526,50.01175636754055,98.78820374358426,NORMAL
2026-08-12 09:07:05,step_32,상위_배선층_반복,ACTIVE,100.05381395061154,50.131482623676675,99.08983239492007,NORMAL
2026-08-12 09:07:10,step_32,상위_배선층_반복,ACTIVE,100.39292654488085,50.09062071612413,98.93159348861626,NORMAL
2026-08-12 09:07:15,step_32,상위_배선층_반복,ACTIVE,99.9694042523797,49.84118686854448,99.15192071033955,NORMAL
2026-08-12 09:07:20,step_32,상위_배선층_반복,ACTIVE,99.57194977165105,50.09280994061528,99.02975429354102,NORMAL
2026-08-12 09:07:25,step_32,상위_배선층_반복,ACTIVE,100.01348745894404,50.108800552171566,98.95934005632346,NORMAL
2026-08-12 09:07:30,step_32,상위_배선층_반복,ACTIVE,100.44710799445869,50.07327802549631,98.87344346208859,NORMAL
2026-08-12 09:07:35,step_32,상위_배선층_반복,ACTIVE,99.84803965214849,50.37172769714838,99.10158139045693,NORMAL
2026-08-12 09:07:40,step_32,상위_배선층_반복,ACTIVE,100.06967285651444,50.10894784388949,98.99353350869468,NORMAL
2026-08-12 09:07:45,step_32,상위_배선층_반복,ACTIVE,99.68394169893597,50.145173444891185,99.03213626836296,NORMAL
2026-08-12 09:07:50,step_32,상위_배선층_반복,ACTIVE,99.97015810786364,50.28137875359106,99.07253296054697,NORMAL
2026-08-12 09:07:55,step_32,상위_배선층_반복,ACTIVE,100.11600746183318,50.127517565457424,99.0318903560777,NORMAL
2026-08-12 09:08:00,step_32,상위_배선층_반복,ACTIVE,100.03775584110613,49.91734164817661,98.89802179478382,NORMAL
2026-08-12 09:08:05,step_32,상위_배선층_반복,ACTIVE,99.87055078592604,50.18640543068917,99.06255216416174,NORMAL
2026-08-12 09:08:10,step_32,상위_배선층_반복,ACTIVE,100.13289781183485,49.939790868526934,99.09842408901308,NORMAL
2026-08-12 09:08:15,step_32,상위_배선층_반복,ACTIVE,100.2008492671165,49.85260874837972,99.04322748434197,NORMAL
