Timestamp,Address,Step_Name,Phase,Dose_atoms_cm2_e13,Energy_keV,Beam_Current_mA,Tilt_Angle_deg,Status
2026-08-12 09:04:40,step_16,고농도_SD_주입,ACTIVE,4.987851247148162,30.05773171985139,12.044034472911877,6.979937376444354,NORMAL
2026-08-12 09:04:45,step_16,고농도_SD_주입,ACTIVE,5.012733107454276,29.817947595938026,11.931234482372814,6.957815726740513,NORMAL
2026-08-12 09:04:50,step_16,고농도_SD_주입,ACTIVE,5.005538983019843,29.888140673416157,11.972054796415351,6.987583968250789,NORMAL
2026-08-12 09:04:55,step_16,고농도_SD_주입,ACTIVE,4.982216059883383,30.146060056187597,12.03584777147288,6.972850660242976,NORMAL
2026-08-12 09:05:00,step_16,고농도_SD_주입,ACTIVE,4.987987386257558,30.141638198038333,12.052516885598111,7.027622514044916,NORMAL
2026-08-12 09:05:05,step_16,고농도_SD_주입,ACTIVE,5.023468718615861,30.04491757074558,11.988425077734517,7.015391900290407,NORMAL
2026-08-12 09:05:10,step_16,고농도_SD_주입,ACTIVE,4.986131671707961,30.033079629808228,11.975327591365751,6.965426665956734,NORMAL
2026-08-12 09:05:15,step_16,고농도_SD_주입,ACTIVE,5.01401493120089,29.93628484234149,11.920672923513376,6.978273360585072,NORMAL
2026-08-12 09:05:20,step_16,고농도_SD_주입,ACTIVE,4.992827199541495,29.907251560350936,12.031538395363626,6.988579077231502,NORMAL
2026-08-12 09:05:25,step_16,고농도_SD_주입,ACTIVE,4.999952362148493,29.956530996269116,12.079126781108807,6.9978278455804634,NORMAL
2026-08-12 09:05:30,step_16,고농도_SD_주입,ACTIVE,5.004418889314151,29.818361499064522,12.153909243515981,7.030191348244114,NORMAL
2026-08-12 09:05:35,step_16,고농도_SD_주입,ACTIVE,4.968485281842506,30.03029382659444,12.023186771011083,7.020723469794419,NORMAL
2026-08-12 09:05:40,step_16,고농도_SD_주입,ACTIVE,4.978059239968591,30.005859734977008,11.996947220901362,7.001541759069245,NORMAL
2026-08-12 09:05:45,step_16,고농도_SD_주입,ACTIVE,5.001294995281808,29.88798944799477,11.944811363210945,6.992180534503152,NORMAL
2026-08-12 09:05:50,step_16,고농도_SD_주입,ACTIVE,4.989135386543242,30.188241830260964,11.887268585175411,6.946799378961776,NORMAL
2026-08-12 09:05:55,step_16,고농도_SD_주입,ACTIVE,5.014948719429119,30.072829645234446,12.01061755498439,7.038759928783782,NORMAL
2026-08-12 09:06:00,step_16,고농도_SD_주입,ACTIVE,4.975908186786978,30.083021016481062,12.141020347209258,6.98658710206403,NORMAL
2026-08-12 09:06:05,step_16,고농도_SD_주입,ACTIVE,5.00847882584387,29.9415192088753,12.076248733779416,7.046645207212788,NORMAL
2026-08-12 09:06:10,step_16,고농도_SD_주입,ACTIVE,4.979356681693935,29.99984039063684,12.066993856146828,7.005883278763955,NORMAL
2026-08-12 09:06:15,step_16,고농도_SD_주입,ACTIVE,4.994718425087833,30.07528472042249,12.014736169023475,7.060758526258644,NORMAL
2026-08-12 09:06:20,step_16,고농도_SD_주입,ACTIVE,4.984034333536431,30.01833388405203,12.021571389616819,7.018189646000989,NORMAL
2026-08-12 09:06:25,step_16,고농도_SD_주입,ACTIVE,5.028536448207068,30.192228094172386,11.854575160903321,6.9570394110633735,NORMAL
2026-08-12 09:06:30,step_16,고농도_SD_주입,ACTIVE,4.979907617555449,29.97554549166999,12.04575063484584,6.981567535592164,NORMAL
2026-08-12 09:06:35,step_16,고농도_SD_주입,ACTIVE,4.998169104569465,29.939452736131667,11.965239565825451,6.994925951179841,NORMAL
2026-08-12 09:06:40,step_16,고농도_SD_주입,ACTIVE,4.974097457779698,30.07611034517657,11.957896359204247,6.9737865133867505,NORMAL
2026-08-12 09:06:45,step_16,고농도_SD_주입,ACTIVE,5.023993551831059,29.848242327325618,11.980604582817083,6.988688175484539,NORMAL
2026-08-12 09:06:50,step_16,고농도_SD_주입,ACTIVE,5.006019236242658,30.110915631876974,11.978579730632939,6.958991825242537,NORMAL
2026-08-12 09:06:55,step_16,고농도_SD_주입,ACTIVE,5.00205459634398,29.843914583928964,11.956941864481701,7.000171638432974,NORMAL
2026-08-12 09:07:00,step_16,고농도_SD_주입,ACTIVE,5.0221146940893755,30.076630159927024,12.000832324330558,7.007122358470328,NORMAL
2026-08-12 09:07:05,step_16,고농도_SD_주입,ACTIVE,5.002211336621339,29.92220717349928,11.966503344227517,6.969876717783817,NORMAL
2026-08-12 09:07:10,step_16,고농도_SD_주입,ACTIVE,5.003293570342116,30.057190097638006,12.00601937734537,7.058207628804458,NORMAL
2026-08-12 09:07:15,step_16,고농도_SD_주입,ACTIVE,5.001975879320978,30.10888115352732,11.910769331126998,7.001905397838414,NORMAL
2026-08-12 09:07:20,step_16,고농도_SD_주입,ACTIVE,5.008454514881647,30.01841054346047,11.987156533762079,6.975497774016312,NORMAL
2026-08-12 09:07:25,step_16,고농도_SD_주입,ACTIVE,4.992613379241181,29.85604548580312,11.934222264618825,6.9511138210010435,NORMAL
2026-08-12 09:07:30,step_16,고농도_SD_주입,ACTIVE,4.99678569038955,29.892386970659143,11.961513040890129,7.001798286681915,NORMAL
2026-08-12 09:07:35,step_16,고농도_SD_주입,ACTIVE,5.012155019426862,29.912560903075946,12.008603930582012,6.992185344015599,NORMAL
2026-08-12 09:07:40,step_16,고농도_SD_주입,ACTIVE,5.004160594273368,29.772599172768267,11.903760143114702,7.023491227218593,NORMAL
2026-08-12 09:07:45,step_16,고농도_SD_주입,ACTIVE,4.998286341288468,30.13529734304783,11.950655557363671,6.995698892050841,NORMAL
2026-08-12 09:07:50,step_16,고농도_SD_주입,ACTIVE,4.97899216413454,30.01321291029076,12.03413786309018,6.964188436531938,NORMAL
2026-08-12 09:07:55,step_16,고농도_SD_주입,ACTIVE,5.022470754268049,29.86373783457732,11.915209329488052,7.050121548885327,NORMAL
2026-08-12 09:08:00,step_16,고농도_SD_주입,ACTIVE,4.990078188350738,30.174680982895,12.106672028416728,7.0130687463852155,NORMAL
2026-08-12 09:08:05,step_16,고농도_SD_주입,ACTIVE,5.014808558576289,29.91584062798342,12.072264477367838,6.992376738652049,NORMAL
2026-08-12 09:08:10,step_16,고농도_SD_주입,ACTIVE,5.002636304775321,30.030068698688986,11.970328374932864,7.004939155943492,NORMAL
2026-08-12 09:08:15,step_16,고농도_SD_주입,ACTIVE,4.980598242159052,29.900967534576456,11.952767418732897,7.01422125869685,NORMAL
