Timestamp,Address,Step_Name,Phase,DC_Power_kW,Ar_Flow_sccm,Vacuum_Pressure_Torr,Magnet_RPM,Status
2026-08-12 09:05:15,step_29,Cu_Barrier_Seed,ACTIVE,10.002953655666195,49.69749441421721,9.901203268267918e-08,60.06699472977612,NORMAL
2026-08-12 09:05:20,step_29,Cu_Barrier_Seed,ACTIVE,10.009841148930203,49.93209091780211,9.983243498757148e-08,60.03739556762614,NORMAL
2026-08-12 09:05:25,step_29,Cu_Barrier_Seed,ACTIVE,9.956372261255545,49.95710638393319,1.014356388121473e-07,60.09458148243945,NORMAL
2026-08-12 09:05:30,step_29,Cu_Barrier_Seed,ACTIVE,9.967835851431039,49.84300452790762,9.761488259125359e-08,59.80187964573157,NORMAL
2026-08-12 09:05:35,step_29,Cu_Barrier_Seed,ACTIVE,10.046890834817653,49.95404694667293,1.0040508168349973e-07,60.19172172032582,NORMAL
2026-08-12 09:05:40,step_29,Cu_Barrier_Seed,ACTIVE,9.99802505072662,50.000640737105094,1.0105228261997838e-07,59.92741706188212,NORMAL
2026-08-12 09:05:45,step_29,Cu_Barrier_Seed,ACTIVE,9.919088275456453,50.19038491906689,9.713874751205502e-08,60.00865986937732,NORMAL
2026-08-12 09:05:50,step_29,Cu_Barrier_Seed,ACTIVE,9.990942350498104,49.843889608244254,1.0151161486105898e-07,59.90988363367108,NORMAL
2026-08-12 09:05:55,step_29,Cu_Barrier_Seed,ACTIVE,9.999012943268793,50.053600593676116,1.0107676821978736e-07,59.956889216887056,NORMAL
2026-08-12 09:06:00,step_29,Cu_Barrier_Seed,ACTIVE,10.006581119441137,50.08336381682857,9.760310498523368e-08,60.03436409040931,NORMAL
2026-08-12 09:06:05,step_29,Cu_Barrier_Seed,ACTIVE,9.940033667916042,49.99682471732446,9.643575757050836e-08,60.11027530710849,NORMAL
2026-08-12 09:06:10,step_29,Cu_Barrier_Seed,ACTIVE,9.999120741362464,49.92529374557084,9.756366136762759e-08,60.135184662929156,NORMAL
2026-08-12 09:06:15,step_29,Cu_Barrier_Seed,ACTIVE,9.975020437755022,49.8291512203154,1.004061306910956e-07,60.06487669287416,NORMAL
2026-08-12 09:06:20,step_29,Cu_Barrier_Seed,ACTIVE,10.006631036290374,50.2847848188026,9.977220537293958e-08,59.910630733396836,NORMAL
2026-08-12 09:06:25,step_29,Cu_Barrier_Seed,ACTIVE,10.015190080139064,50.01089607539727,1.0418177024174885e-07,60.05541696714324,NORMAL
2026-08-12 09:06:30,step_29,Cu_Barrier_Seed,ACTIVE,10.011999823886795,49.95266660151686,9.889861286354727e-08,60.03604340198966,NORMAL
2026-08-12 09:06:35,step_29,Cu_Barrier_Seed,ACTIVE,10.042119197689342,50.31823251373145,9.733270365090835e-08,60.00885976728728,NORMAL
2026-08-12 09:06:40,step_29,Cu_Barrier_Seed,ACTIVE,10.065717104027884,50.03334298789939,1.0197106188746481e-07,60.08013349589351,NORMAL
2026-08-12 09:06:45,step_29,Cu_Barrier_Seed,ACTIVE,9.965991894421087,50.38152466435752,9.7059924638576e-08,59.808636364487576,NORMAL
2026-08-12 09:06:50,step_29,Cu_Barrier_Seed,ACTIVE,9.988540589495738,49.787552173165295,9.762749613445212e-08,59.6959620104444,NORMAL
2026-08-12 09:06:55,step_29,Cu_Barrier_Seed,ACTIVE,10.022291852305578,49.964429169990325,9.766676468900103e-08,60.17849988322329,NORMAL
2026-08-12 09:07:00,step_29,Cu_Barrier_Seed,ACTIVE,9.996196116574616,49.79449711296454,9.100794034578689e-08,59.980293931482564,NORMAL
2026-08-12 09:07:05,step_29,Cu_Barrier_Seed,ACTIVE,9.918316418634976,49.98168150797935,1.0170059999454091e-07,60.062389276317596,NORMAL
2026-08-12 09:07:10,step_29,Cu_Barrier_Seed,ACTIVE,9.994223598681955,49.98096381142435,1.0281994298486067e-07,59.869865149961186,NORMAL
2026-08-12 09:07:15,step_29,Cu_Barrier_Seed,ACTIVE,10.037024409623859,49.931295211937254,1.0275005979198035e-07,60.18933363180032,NORMAL
2026-08-12 09:07:20,step_29,Cu_Barrier_Seed,ACTIVE,9.95815775673021,50.00808329102338,1.0565628510055944e-07,60.05251188258235,NORMAL
2026-08-12 09:07:25,step_29,Cu_Barrier_Seed,ACTIVE,10.006615135398302,49.93860543156247,1.045210917779472e-07,59.97307236038208,NORMAL
2026-08-12 09:07:30,step_29,Cu_Barrier_Seed,ACTIVE,9.94277915601204,49.983443999528234,9.899809999972456e-08,60.04286875745359,NORMAL
2026-08-12 09:07:35,step_29,Cu_Barrier_Seed,ACTIVE,10.026100889256979,49.88663116627629,1.0332772110377607e-07,59.73874490915334,NORMAL
2026-08-12 09:07:40,step_29,Cu_Barrier_Seed,ACTIVE,10.007246928435613,50.21642322121272,9.97070790601497e-08,60.05596934960486,NORMAL
2026-08-12 09:07:45,step_29,Cu_Barrier_Seed,ACTIVE,9.98295748664342,49.83368758873461,9.872209070134235e-08,60.22302407974736,NORMAL
2026-08-12 09:07:50,step_29,Cu_Barrier_Seed,ACTIVE,9.98746151406296,50.031854561904325,9.773326676050209e-08,60.04729189228458,NORMAL
2026-08-12 09:07:55,step_29,Cu_Barrier_Seed,ACTIVE,9.955027957863479,49.82110322556962,9.919712818409279e-08,60.0279214514276,NORMAL
2026-08-12 09:08:00,step_29,Cu_Barrier_Seed,ACTIVE,10.030228961986019,49.87475824264073,1.0098691674943113e-07,59.95244531464686,NORMAL
2026-08-12 09:08:05,step_29,Cu_Barrier_Seed,ACTIVE,9.976019476247284,49.89076030190654,1.0474341397414699e-07,60.1624142422493,NORMAL
2026-08-12 09:08:10,step_29,Cu_Barrier_Seed,ACTIVE,10.015008963070834,49.980232944361425,1.0218593523515591e-07,60.1846513965871,NORMAL
2026-08-12 09:08:15,step_29,Cu_Barrier_Seed,ACTIVE,9.9711426887837,50.02631327321196,9.768607499475286e-08,59.93520839476474,NORMAL
