Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Current_Density_mA_cm2,Bath_Temp_C,Additive_Conc_ppm,Plating_Time_sec,Status
2026-08-12 09:01:05,LOT-20260812-A01,W14,step_30,구리_전해도금,IDLE,0.22383546444381155,1.2746862664596157,0.4957843192096024,9.117706169319689,NORMAL
2026-08-12 09:01:10,LOT-20260812-A01,W15,step_30,구리_전해도금,IDLE,0.22075322618525772,1.2574545501804888,0.5059103765455101,9.024224108054968,NORMAL
2026-08-12 09:01:15,LOT-20260812-A01,W16,step_30,구리_전해도금,IDLE,0.2198958373515954,1.2650012309506762,0.5036281291612827,8.985138968604195,NORMAL
2026-08-12 09:01:20,LOT-20260812-A01,W17,step_30,구리_전해도금,IDLE,0.22494502791021162,1.267474899764533,0.4878290448555816,8.994585724877805,NORMAL
2026-08-12 09:01:25,LOT-20260812-A01,W18,step_30,구리_전해도금,IDLE,0.22890200289207524,1.2406099068836847,0.48999394492118736,8.94140493651836,NORMAL
2026-08-12 09:01:30,LOT-20260812-A01,W19,step_30,구리_전해도금,IDLE,0.22880347024071457,1.244404474995696,0.5020784460109847,9.061542408925986,NORMAL
2026-08-12 09:01:35,LOT-20260812-A01,W20,step_30,구리_전해도금,IDLE,0.22815036238742142,1.2474799192161767,0.5016499473175635,9.015749264285297,NORMAL
2026-08-12 09:01:40,LOT-20260812-A01,W21,step_30,구리_전해도금,RAMP,0.23330011106549312,1.2750010901448843,0.4988369003589607,9.066425936058629,NORMAL
2026-08-12 09:01:45,LOT-20260812-A01,W22,step_30,구리_전해도금,RAMP,0.45317364660412146,2.565370290605766,1.003574984745692,17.787156307162064,NORMAL
2026-08-12 09:01:50,LOT-20260812-A01,W23,step_30,구리_전해도금,RAMP,0.6865196408934561,3.862192887143289,1.5483067061368019,27.155800236551727,NORMAL
2026-08-12 09:01:55,LOT-20260812-A01,W24,step_30,구리_전해도금,RAMP,0.8798911364742582,5.048858130184112,2.014164888745934,35.81292040631331,NORMAL
2026-08-12 09:02:00,LOT-20260812-A01,W25,step_30,구리_전해도금,RAMP,1.1348978791890387,6.299295150500802,2.406694952706447,44.8892180977653,NORMAL
2026-08-12 09:02:05,LOT-20260812-A01,W01,step_30,구리_전해도금,RAMP,1.3387899484129946,7.615597853199665,3.0779083856989695,54.025087580052656,NORMAL
2026-08-12 09:02:10,LOT-20260812-A01,W02,step_30,구리_전해도금,RAMP,1.5658727694755008,8.737696474253678,3.4237381558406232,62.88381090640759,NORMAL
2026-08-12 09:02:15,LOT-20260812-A01,W03,step_30,구리_전해도금,RAMP,1.8069585215955324,10.071340177953308,4.038325705028349,71.84153393789488,NORMAL
2026-08-12 09:02:20,LOT-20260812-A01,W04,step_30,구리_전해도금,RAMP,2.0342873068684706,11.284696950607593,4.437427246460345,80.98997294031359,NORMAL
2026-08-12 09:02:25,LOT-20260812-A01,W05,step_30,구리_전해도금,RAMP,2.243902915744132,12.536897123038424,5.056937599074793,90.2020013607468,NORMAL
2026-08-12 09:02:30,LOT-20260812-B02,W01,step_30,구리_전해도금,RAMP,2.4814619296075224,13.73712832454356,5.488880038156674,99.17901525266457,NORMAL
2026-08-12 09:02:35,LOT-20260812-B02,W02,step_30,구리_전해도금,RAMP,2.7056293193493626,14.916346043528032,6.015371102244644,108.14148310965551,NORMAL
2026-08-12 09:02:40,LOT-20260812-B02,W03,step_30,구리_전해도금,RAMP,2.9218935273055435,16.270690058562415,6.420553602861121,117.09724796671156,NORMAL
2026-08-12 09:02:45,LOT-20260812-B02,W04,step_30,구리_전해도금,RAMP,3.1515385086040473,17.520945016123825,7.029182526611725,125.90488718815173,NORMAL
2026-08-12 09:02:50,LOT-20260812-B02,W05,step_30,구리_전해도금,RAMP,3.395808840480235,18.715473415595397,7.516652088483067,135.22417451655852,NORMAL
2026-08-12 09:02:55,LOT-20260812-B02,W06,step_30,구리_전해도금,RAMP,3.597184319719478,19.9941959096027,8.024692930671627,143.6528194926093,NORMAL
2026-08-12 09:03:00,LOT-20260812-B02,W07,step_30,구리_전해도금,RAMP,3.8225290801007312,21.19708639254557,8.537984664944194,153.08675785432754,NORMAL
2026-08-12 09:03:05,LOT-20260812-B02,W08,step_30,구리_전해도금,RAMP,4.051500071428856,22.447595340111466,9.007140354779946,162.16825899682314,NORMAL
2026-08-12 09:03:10,LOT-20260812-B02,W09,step_30,구리_전해도금,RAMP,4.273170466038095,23.721142195202553,9.491571677198866,170.98194168621976,NORMAL
2026-08-12 09:03:15,LOT-20260812-B02,W10,step_30,구리_전해도금,RAMP,4.507905023980844,24.920293705146744,9.967563726136017,179.85554164704948,NORMAL
2026-08-12 09:03:20,LOT-20260812-B02,W11,step_30,구리_전해도금,ACTIVE,4.522038659391286,24.947486965867814,9.973413147371385,179.98888229318408,NORMAL
2026-08-12 09:03:25,LOT-20260812-B02,W12,step_30,구리_전해도금,ACTIVE,4.496299968913006,25.064236114555577,10.07238967717132,179.77272149078556,NORMAL
2026-08-12 09:03:30,LOT-20260812-B02,W13,step_30,구리_전해도금,ACTIVE,4.487148222833527,25.131050612560006,9.949732622566088,180.15427819730493,NORMAL
2026-08-12 09:03:35,LOT-20260812-B02,W14,step_30,구리_전해도금,ACTIVE,4.529623619145165,25.186789403025283,9.8894142536576,180.2837200973979,NORMAL
2026-08-12 09:03:40,LOT-20260812-B02,W15,step_30,구리_전해도금,ACTIVE,4.5017971421438085,24.963987996114742,9.940748024396076,180.1340069345906,NORMAL
2026-08-12 09:03:45,LOT-20260812-B02,W16,step_30,구리_전해도금,ACTIVE,4.47443208386398,25.10800961415655,10.036362560781463,180.1161406650968,NORMAL
2026-08-12 09:03:50,LOT-20260812-B02,W17,step_30,구리_전해도금,ACTIVE,4.527934111915454,25.03025565345344,9.981828865383754,180.2280952670427,NORMAL
2026-08-12 09:03:55,LOT-20260812-B02,W18,step_30,구리_전해도금,ACTIVE,4.516892814984819,24.978638132841613,10.036269619378519,180.26276679197667,NORMAL
2026-08-12 09:04:00,LOT-20260812-B02,W19,step_30,구리_전해도금,ACTIVE,4.524020137840677,25.036198275760203,9.879972335174116,179.76651788714386,NORMAL
2026-08-12 09:04:05,LOT-20260812-B02,W20,step_30,구리_전해도금,ACTIVE,4.5215137128608385,25.099191313729126,9.821047485255797,179.53860201701175,NORMAL
2026-08-12 09:04:10,LOT-20260812-B02,W21,step_30,구리_전해도금,ACTIVE,4.539674820931911,24.955152903280016,10.01584651418239,180.0833659971762,NORMAL
2026-08-12 09:04:15,LOT-20260812-B02,W22,step_30,구리_전해도금,ACTIVE,4.484445949464633,24.95308116865855,10.060281573204099,180.27731570932824,NORMAL
2026-08-12 09:04:20,LOT-20260812-B02,W23,step_30,구리_전해도금,ACTIVE,4.48806527887943,24.963119797220866,9.89734028664418,179.52573046549668,NORMAL
2026-08-12 09:04:25,LOT-20260812-B02,W24,step_30,구리_전해도금,ACTIVE,4.492616044798658,24.943590335719694,10.03156259316039,180.0206496229049,NORMAL
2026-08-12 09:04:30,LOT-20260812-B02,W25,step_30,구리_전해도금,ACTIVE,4.492187306903316,25.107899426331105,10.071415814414722,180.33850070391838,NORMAL
2026-08-12 09:04:35,LOT-20260812-B02,W01,step_30,구리_전해도금,ACTIVE,4.501844267730948,24.931253571542868,9.999736987485347,179.96506257114902,NORMAL
2026-08-12 09:04:40,LOT-20260812-B02,W02,step_30,구리_전해도금,ACTIVE,5.913001,30.319831,12.839171,121.501619,CASCADE_DEFECT
2026-08-12 09:04:45,LOT-20260812-B02,W03,step_30,구리_전해도금,ACTIVE,5.858021,29.440627,12.805546,120.005238,CASCADE_DEFECT
2026-08-12 09:04:50,LOT-20260812-B02,W04,step_30,구리_전해도금,ACTIVE,5.848512,29.912798,13.115559,122.844764,CASCADE_DEFECT
2026-08-12 09:04:55,LOT-20260812-B02,W05,step_30,구리_전해도금,ACTIVE,5.912954,29.489678,13.013058,119.077871,CASCADE_DEFECT
2026-08-12 09:05:00,LOT-20260812-B02,W06,step_30,구리_전해도금,ACTIVE,5.796606,30.455474,13.156836,122.194354,CASCADE_DEFECT
2026-08-12 09:05:05,LOT-20260812-B02,W07,step_30,구리_전해도금,ACTIVE,5.766939,29.463415,13.172050,125.245066,CASCADE_DEFECT
2026-08-12 09:05:10,LOT-20260812-B02,W08,step_30,구리_전해도금,ACTIVE,5.859966,29.411615,13.173323,121.035319,CASCADE_DEFECT
2026-08-12 09:05:15,LOT-20260812-B02,W09,step_30,구리_전해도금,ACTIVE,5.931581,30.104177,13.102709,123.901866,CASCADE_DEFECT
2026-08-12 09:05:20,LOT-20260812-B02,W10,step_30,구리_전해도금,ACTIVE,5.830235,29.466651,12.866754,120.502557,CASCADE_DEFECT
2026-08-12 09:05:25,LOT-20260812-B02,W11,step_30,구리_전해도금,ACTIVE,5.908760,29.856865,13.160425,121.159455,CASCADE_DEFECT
2026-08-12 09:05:30,LOT-20260812-C03,W01,step_30,구리_전해도금,ACTIVE,5.894536,29.545406,13.197211,123.984301,CASCADE_DEFECT
2026-08-12 09:05:35,LOT-20260812-C03,W02,step_30,구리_전해도금,ACTIVE,5.848680,30.588211,12.823247,121.917854,CASCADE_DEFECT
2026-08-12 09:05:40,LOT-20260812-C03,W03,step_30,구리_전해도금,ACTIVE,5.909484,29.796170,13.109410,125.644907,CASCADE_DEFECT
2026-08-12 09:05:45,LOT-20260812-C03,W04,step_30,구리_전해도금,ACTIVE,5.829949,30.337289,12.813617,120.739055,CASCADE_DEFECT
2026-08-12 09:05:50,LOT-20260812-C03,W05,step_30,구리_전해도금,ACTIVE,5.937181,29.983654,12.944110,125.546178,CASCADE_DEFECT
2026-08-12 09:05:55,LOT-20260812-C03,W06,step_30,구리_전해도금,ACTIVE,5.836273,30.219982,13.066071,119.388421,CASCADE_DEFECT
2026-08-12 09:06:00,LOT-20260812-C03,W07,step_30,구리_전해도금,ACTIVE,5.869883,30.367910,13.087048,119.362104,CASCADE_DEFECT
2026-08-12 09:06:05,LOT-20260812-C03,W08,step_30,구리_전해도금,ACTIVE,5.786313,30.259954,13.055361,124.095815,CASCADE_DEFECT
2026-08-12 09:06:10,LOT-20260812-C03,W09,step_30,구리_전해도금,ACTIVE,5.815548,29.503662,12.803844,120.990566,CASCADE_DEFECT
2026-08-12 09:06:15,LOT-20260812-C03,W10,step_30,구리_전해도금,ACTIVE,4.536916336977542,24.990079624603794,9.884701331024274,179.7996496991855,NORMAL
2026-08-12 09:06:20,LOT-20260812-C03,W11,step_30,구리_전해도금,ACTIVE,4.499051298132991,25.024748246996797,10.037174848372237,179.33072609758776,NORMAL
2026-08-12 09:06:25,LOT-20260812-C03,W12,step_30,구리_전해도금,ACTIVE,4.522868136694563,24.981913397458186,10.036183047108937,180.07364601885106,NORMAL
2026-08-12 09:06:30,LOT-20260812-C03,W13,step_30,구리_전해도금,ACTIVE,4.497336133070661,24.960970627579947,9.954282532225015,179.64419621183782,NORMAL
2026-08-12 09:06:35,LOT-20260812-C03,W14,step_30,구리_전해도금,ACTIVE,4.497835851623304,25.07004000852437,9.94194537009981,179.97507014553307,NORMAL
2026-08-12 09:06:40,LOT-20260812-C03,W15,step_30,구리_전해도금,ACTIVE,4.504600059361986,25.054258613149035,9.979644289705666,179.89114798235454,NORMAL
2026-08-12 09:06:45,LOT-20260812-C03,W16,step_30,구리_전해도금,ACTIVE,4.50960105972217,24.997081687743197,9.901509327085144,179.6777952085831,NORMAL
2026-08-12 09:06:50,LOT-20260812-C03,W17,step_30,구리_전해도금,ACTIVE,4.4812999582062,25.107559308228993,10.087439968248107,180.26718815285705,NORMAL
2026-08-12 09:06:55,LOT-20260812-C03,W18,step_30,구리_전해도금,ACTIVE,4.494303377293527,25.00743840930197,10.162043736800833,179.91556202887756,NORMAL
2026-08-12 09:07:00,LOT-20260812-C03,W19,step_30,구리_전해도금,ACTIVE,4.504571726422293,24.98549446203364,9.979522940297787,180.01628147010865,NORMAL
2026-08-12 09:07:05,LOT-20260812-C03,W20,step_30,구리_전해도금,ACTIVE,4.4709971139132,24.99382676594906,9.961642289248026,180.17592187695084,NORMAL
2026-08-12 09:07:10,LOT-20260812-C03,W21,step_30,구리_전해도금,ACTIVE,4.519460074813544,25.014860556696334,9.921348498972273,180.08655049371484,NORMAL
2026-08-12 09:07:15,LOT-20260812-C03,W22,step_30,구리_전해도금,ACTIVE,4.515941361266139,24.91745199434921,9.934231794668989,180.04350003377496,NORMAL
2026-08-12 09:07:20,LOT-20260812-C03,W23,step_30,구리_전해도금,ACTIVE,4.468473354293404,24.831373486758807,9.964633334699814,179.75274241089338,NORMAL
2026-08-12 09:07:25,LOT-20260812-C03,W24,step_30,구리_전해도금,ACTIVE,4.486814992872573,25.025332402436455,10.072526076450858,179.6663264203037,NORMAL
2026-08-12 09:07:30,LOT-20260812-C03,W25,step_30,구리_전해도금,ACTIVE,4.501572746123907,25.075063223034697,10.191580437124978,180.04735425347675,NORMAL
2026-08-12 09:07:35,LOT-20260812-C03,W01,step_30,구리_전해도금,ACTIVE,4.512627634650065,24.909913740498208,9.956630442152493,179.71142534682085,NORMAL
2026-08-12 09:07:40,LOT-20260812-C03,W02,step_30,구리_전해도금,ACTIVE,4.52289190794311,25.096576549032115,9.945876796162104,180.2383323326978,NORMAL
2026-08-12 09:07:45,LOT-20260812-C03,W03,step_30,구리_전해도금,ACTIVE,4.4904398794017775,24.851818974880526,9.929920407405254,179.96113807765437,NORMAL
2026-08-12 09:07:50,LOT-20260812-C03,W04,step_30,구리_전해도금,ACTIVE,4.535072560137112,24.949709055453525,10.02704736574455,180.19458360749516,NORMAL
2026-08-12 09:07:55,LOT-20260812-C03,W05,step_30,구리_전해도금,ACTIVE,4.499268610133016,25.153541423999574,10.020653254710277,179.70426835911843,NORMAL
2026-08-12 09:08:00,LOT-20260812-C03,W06,step_30,구리_전해도금,ACTIVE,4.496638081466385,25.032034283728407,10.006055548138848,179.65764056070174,NORMAL
2026-08-12 09:08:05,LOT-20260812-C03,W07,step_30,구리_전해도금,ACTIVE,4.5084258713087335,24.972777021185454,9.973341776975868,180.50366193675043,NORMAL
2026-08-12 09:08:10,LOT-20260812-C03,W08,step_30,구리_전해도금,ACTIVE,4.504661857750452,25.02270572517684,10.081552281949822,179.95515939167936,NORMAL
2026-08-12 09:08:15,LOT-20260812-C03,W09,step_30,구리_전해도금,ACTIVE,4.503823258123398,25.107670887932567,10.045855661758466,180.27396487761408,NORMAL
