Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Yield_Rate_Pct,Contact_Resistance_Ohm,Leakage_Current_nA,Status
2026-08-12 09:01:50,LOT-20260812-A01,W23,step_35,칩_테스트,RAMP,14.857482016448285,1.8576782804415175,0.07089997636144835,NORMAL
2026-08-12 09:01:55,LOT-20260812-A01,W24,step_35,칩_테스트,RAMP,19.58161269099941,2.3987012095805276,0.09729304210209475,NORMAL
2026-08-12 09:02:00,LOT-20260812-A01,W25,step_35,칩_테스트,RAMP,24.854221164036673,2.9995154327059663,0.12983094847808901,NORMAL
2026-08-12 09:02:05,LOT-20260812-A01,W01,step_35,칩_테스트,RAMP,29.510902788947096,3.582274616884533,0.15102452777312605,NORMAL
2026-08-12 09:02:10,LOT-20260812-A01,W02,step_35,칩_테스트,RAMP,34.503675636297615,4.233728085628517,0.1723619061866862,NORMAL
2026-08-12 09:02:15,LOT-20260812-A01,W03,step_35,칩_테스트,RAMP,39.37937584264312,4.885910789890558,0.19261925463626076,NORMAL
2026-08-12 09:02:20,LOT-20260812-A01,W04,step_35,칩_테스트,RAMP,44.333106665105085,5.579041470379625,0.2342725877138797,NORMAL
2026-08-12 09:02:25,LOT-20260812-A01,W05,step_35,칩_테스트,RAMP,49.1965089498625,5.9911148620703125,0.25213325422385185,NORMAL
2026-08-12 09:02:30,LOT-20260812-B02,W01,step_35,칩_테스트,RAMP,54.19558030137858,6.691556871908861,0.2786340393337138,NORMAL
2026-08-12 09:02:35,LOT-20260812-B02,W02,step_35,칩_테스트,RAMP,59.158009673751444,7.259955888382969,0.2978573577067053,NORMAL
2026-08-12 09:02:40,LOT-20260812-B02,W03,step_35,칩_테스트,RAMP,63.78482660305191,7.816019661305245,0.32444555091734884,NORMAL
2026-08-12 09:02:45,LOT-20260812-B02,W04,step_35,칩_테스트,RAMP,68.91714522076086,8.26740038715656,0.34862453818077355,NORMAL
2026-08-12 09:02:50,LOT-20260812-B02,W05,step_35,칩_테스트,RAMP,73.8383420486293,8.9773267701884,0.375257346955846,NORMAL
2026-08-12 09:02:55,LOT-20260812-B02,W06,step_35,칩_테스트,RAMP,79.03210685106882,9.579704204446623,0.40738314864971603,NORMAL
2026-08-12 09:03:00,LOT-20260812-B02,W07,step_35,칩_테스트,RAMP,83.81100711801007,10.221528049561334,0.42018287553097555,NORMAL
2026-08-12 09:03:05,LOT-20260812-B02,W08,step_35,칩_테스트,RAMP,88.80000596190519,10.788151993464423,0.44983494337880964,NORMAL
2026-08-12 09:03:10,LOT-20260812-B02,W09,step_35,칩_테스트,RAMP,93.63081158673411,11.366208064494947,0.4764434981250047,NORMAL
2026-08-12 09:03:15,LOT-20260812-B02,W10,step_35,칩_테스트,RAMP,98.5082357702163,12.12180059669061,0.49953273090821126,NORMAL
2026-08-12 09:03:20,LOT-20260812-B02,W11,step_35,칩_테스트,ACTIVE,98.5546236015363,12.117735946882265,0.505971949090993,NORMAL
2026-08-12 09:03:25,LOT-20260812-B02,W12,step_35,칩_테스트,ACTIVE,98.6684461590042,11.817945880680774,0.4895861334649786,NORMAL
2026-08-12 09:03:30,LOT-20260812-B02,W13,step_35,칩_테스트,ACTIVE,98.76251774371677,11.974702135663334,0.5113026142609927,NORMAL
2026-08-12 09:03:35,LOT-20260812-B02,W14,step_35,칩_테스트,ACTIVE,98.5453076762608,12.056783056743553,0.4917768847624818,NORMAL
2026-08-12 09:03:40,LOT-20260812-B02,W15,step_35,칩_테스트,ACTIVE,98.40656028995082,12.119781604351072,0.49321935398340505,NORMAL
2026-08-12 09:03:45,LOT-20260812-B02,W16,step_35,칩_테스트,ACTIVE,98.6386861494952,11.962202091771223,0.49730328097686993,NORMAL
2026-08-12 09:03:50,LOT-20260812-B02,W17,step_35,칩_테스트,ACTIVE,98.37202391581606,11.980616661277006,0.4961144842543299,NORMAL
2026-08-12 09:03:55,LOT-20260812-B02,W18,step_35,칩_테스트,ACTIVE,98.55855970065168,12.008530602341995,0.5025470207389335,NORMAL
2026-08-12 09:04:00,LOT-20260812-B02,W19,step_35,칩_테스트,ACTIVE,98.60219705769002,12.059566272315534,0.5018521509694321,NORMAL
2026-08-12 09:04:05,LOT-20260812-B02,W20,step_35,칩_테스트,ACTIVE,98.48378859936884,11.861801680212134,0.5006813419711834,NORMAL
2026-08-12 09:04:10,LOT-20260812-B02,W21,step_35,칩_테스트,ACTIVE,98.36427694226104,11.818615993862617,0.49149270969202524,NORMAL
2026-08-12 09:04:15,LOT-20260812-B02,W22,step_35,칩_테스트,ACTIVE,98.43181732357466,12.112909528856026,0.4991632854513167,NORMAL
2026-08-12 09:04:20,LOT-20260812-B02,W23,step_35,칩_테스트,ACTIVE,98.45253689180008,11.910893271708298,0.5001183953733267,NORMAL
2026-08-12 09:04:25,LOT-20260812-B02,W24,step_35,칩_테스트,ACTIVE,98.34196112279194,12.191039359677262,0.5073936463767014,NORMAL
2026-08-12 09:04:30,LOT-20260812-B02,W25,step_35,칩_테스트,ACTIVE,98.44208557664432,11.9222784657402,0.5011966612986511,NORMAL
2026-08-12 09:04:35,LOT-20260812-B02,W01,step_35,칩_테스트,ACTIVE,98.28220538699495,11.983353802468597,0.5022959445895719,NORMAL
2026-08-12 09:04:40,LOT-20260812-B02,W02,step_35,칩_테스트,ACTIVE,60.042256,7.980541,0.654508,CASCADE_DEFECT
2026-08-12 09:04:45,LOT-20260812-B02,W03,step_35,칩_테스트,ACTIVE,57.433321,8.364797,0.646971,CASCADE_DEFECT
2026-08-12 09:04:50,LOT-20260812-B02,W04,step_35,칩_테스트,ACTIVE,59.874750,8.037390,0.648932,CASCADE_DEFECT
2026-08-12 09:04:55,LOT-20260812-B02,W05,step_35,칩_테스트,ACTIVE,61.102395,7.996669,0.649423,CASCADE_DEFECT
2026-08-12 09:05:00,LOT-20260812-B02,W06,step_35,칩_테스트,ACTIVE,58.155152,8.252860,0.646172,CASCADE_DEFECT
2026-08-12 09:05:05,LOT-20260812-B02,W07,step_35,칩_테스트,ACTIVE,59.879170,8.254902,0.641500,CASCADE_DEFECT
2026-08-12 09:05:10,LOT-20260812-B02,W08,step_35,칩_테스트,ACTIVE,58.998981,7.980918,0.646013,CASCADE_DEFECT
2026-08-12 09:05:15,LOT-20260812-B02,W09,step_35,칩_테스트,ACTIVE,59.999847,7.921701,0.655422,CASCADE_DEFECT
2026-08-12 09:05:20,LOT-20260812-B02,W10,step_35,칩_테스트,ACTIVE,60.675345,8.391394,0.649944,CASCADE_DEFECT
2026-08-12 09:05:25,LOT-20260812-B02,W11,step_35,칩_테스트,ACTIVE,57.301290,7.951230,0.649157,CASCADE_DEFECT
2026-08-12 09:05:30,LOT-20260812-C03,W01,step_35,칩_테스트,ACTIVE,60.249997,7.966393,0.647760,CASCADE_DEFECT
2026-08-12 09:05:35,LOT-20260812-C03,W02,step_35,칩_테스트,ACTIVE,60.990024,7.983044,0.656983,CASCADE_DEFECT
2026-08-12 09:05:40,LOT-20260812-C03,W03,step_35,칩_테스트,ACTIVE,60.360315,7.981133,0.661383,CASCADE_DEFECT
2026-08-12 09:05:45,LOT-20260812-C03,W04,step_35,칩_테스트,ACTIVE,57.353891,8.171800,0.641648,CASCADE_DEFECT
2026-08-12 09:05:50,LOT-20260812-C03,W05,step_35,칩_테스트,ACTIVE,59.852248,8.128419,0.655960,CASCADE_DEFECT
2026-08-12 09:05:55,LOT-20260812-C03,W06,step_35,칩_테스트,ACTIVE,59.744169,7.989879,0.649731,CASCADE_DEFECT
2026-08-12 09:06:00,LOT-20260812-C03,W07,step_35,칩_테스트,ACTIVE,60.032277,8.329883,0.643216,CASCADE_DEFECT
2026-08-12 09:06:05,LOT-20260812-C03,W08,step_35,칩_테스트,ACTIVE,57.145083,8.278293,0.653297,CASCADE_DEFECT
2026-08-12 09:06:10,LOT-20260812-C03,W09,step_35,칩_테스트,ACTIVE,58.541963,8.379443,0.647783,CASCADE_DEFECT
2026-08-12 09:06:15,LOT-20260812-C03,W10,step_35,칩_테스트,ACTIVE,98.52846201412237,11.948621834187277,0.5075121244352665,NORMAL
2026-08-12 09:06:20,LOT-20260812-C03,W11,step_35,칩_테스트,ACTIVE,98.51545279500347,12.039686115380142,0.4932777426491141,NORMAL
2026-08-12 09:06:25,LOT-20260812-C03,W12,step_35,칩_테스트,ACTIVE,98.53050071017253,11.90848152211947,0.49941995091220676,NORMAL
2026-08-12 09:06:30,LOT-20260812-C03,W13,step_35,칩_테스트,ACTIVE,98.3972261389399,11.978461850515169,0.5013470811153758,NORMAL
2026-08-12 09:06:35,LOT-20260812-C03,W14,step_35,칩_테스트,ACTIVE,98.35396492035915,12.036613252311515,0.5019485931922874,NORMAL
2026-08-12 09:06:40,LOT-20260812-C03,W15,step_35,칩_테스트,ACTIVE,98.51638498521541,12.102387366494776,0.5051947613986756,NORMAL
2026-08-12 09:06:45,LOT-20260812-C03,W16,step_35,칩_테스트,ACTIVE,98.72401265714595,11.947243155455395,0.5049205039349809,NORMAL
2026-08-12 09:06:50,LOT-20260812-C03,W17,step_35,칩_테스트,ACTIVE,98.6165545950062,11.946168592932912,0.5001529670381915,NORMAL
2026-08-12 09:06:55,LOT-20260812-C03,W18,step_35,칩_테스트,ACTIVE,98.31498655085916,12.13871084248881,0.5069142750726605,NORMAL
2026-08-12 09:07:00,LOT-20260812-C03,W19,step_35,칩_테스트,ACTIVE,98.46172161071325,11.950336173783523,0.5058127102052558,NORMAL
2026-08-12 09:07:05,LOT-20260812-C03,W20,step_35,칩_테스트,ACTIVE,98.60934947683286,11.994893266109083,0.505330291545241,NORMAL
2026-08-12 09:07:10,LOT-20260812-C03,W21,step_35,칩_테스트,ACTIVE,98.72753039337327,12.154147749021458,0.49682714882768686,NORMAL
2026-08-12 09:07:15,LOT-20260812-C03,W22,step_35,칩_테스트,ACTIVE,98.76869311805262,12.006071163361652,0.504277386635132,NORMAL
2026-08-12 09:07:20,LOT-20260812-C03,W23,step_35,칩_테스트,ACTIVE,98.46839256105157,11.977702013235549,0.507221406048682,NORMAL
2026-08-12 09:07:25,LOT-20260812-C03,W24,step_35,칩_테스트,ACTIVE,98.62363464342884,11.984415597011226,0.4969169017598147,NORMAL
2026-08-12 09:07:30,LOT-20260812-C03,W25,step_35,칩_테스트,ACTIVE,98.53739075392627,11.933359319797512,0.5007893537781485,NORMAL
2026-08-12 09:07:35,LOT-20260812-C03,W01,step_35,칩_테스트,ACTIVE,98.48204083499877,12.040570497912034,0.5093884771433874,NORMAL
2026-08-12 09:07:40,LOT-20260812-C03,W02,step_35,칩_테스트,ACTIVE,98.50935200241312,11.916837972087041,0.502378942142985,NORMAL
2026-08-12 09:07:45,LOT-20260812-C03,W03,step_35,칩_테스트,ACTIVE,98.51119379163494,12.070065796070567,0.49947288847141935,NORMAL
2026-08-12 09:07:50,LOT-20260812-C03,W04,step_35,칩_테스트,ACTIVE,98.67627456295067,12.001369396068773,0.5087696218125707,NORMAL
2026-08-12 09:07:55,LOT-20260812-C03,W05,step_35,칩_테스트,ACTIVE,98.28932956374653,12.02119263470225,0.49717700538010506,NORMAL
2026-08-12 09:08:00,LOT-20260812-C03,W06,step_35,칩_테스트,ACTIVE,98.57022192460408,12.15567312784782,0.48982324609390676,NORMAL
2026-08-12 09:08:05,LOT-20260812-C03,W07,step_35,칩_테스트,ACTIVE,98.73091269400491,11.869582885290756,0.49532499358451926,NORMAL
2026-08-12 09:08:10,LOT-20260812-C03,W08,step_35,칩_테스트,ACTIVE,98.71476812874639,12.0021979792513,0.5068160564032804,NORMAL
2026-08-12 09:08:15,LOT-20260812-C03,W09,step_35,칩_테스트,ACTIVE,98.58534601663146,12.057427354025513,0.5031241619880015,NORMAL
