Timestamp,Address,Step_Name,Phase,Zone_Temp_C,Gas_Flow_sccm,Chamber_Pressure_Torr,Ramp_Rate_C_sec,Status
2026-08-12 09:03:30,step_24,살리사이드_열처리,ACTIVE,1050.3624112627083,498.3795698094556,759.8465537714277,49.963188277542976,NORMAL
2026-08-12 09:03:35,step_24,살리사이드_열처리,ACTIVE,1050.1332012285498,498.09791285120684,760.4173441080494,50.042982941611946,NORMAL
2026-08-12 09:03:40,step_24,살리사이드_열처리,ACTIVE,1049.8730284271749,500.8027004352674,760.4341741066316,49.90420502527318,NORMAL
2026-08-12 09:03:45,step_24,살리사이드_열처리,ACTIVE,1050.728491866515,499.3711080790021,758.5062777450787,49.93784779688941,NORMAL
2026-08-12 09:03:50,step_24,살리사이드_열처리,ACTIVE,1049.3752835023624,499.7858425265804,759.6058424831504,50.04866202062728,NORMAL
2026-08-12 09:03:55,step_24,살리사이드_열처리,ACTIVE,1049.8230690580954,498.9954725993344,760.5042212922556,49.95016234252897,NORMAL
2026-08-12 09:04:00,step_24,살리사이드_열처리,ACTIVE,1048.5864404604426,500.55526317922977,760.0373514756611,50.00049550353324,NORMAL
2026-08-12 09:04:05,step_24,살리사이드_열처리,ACTIVE,1050.5699120028778,501.01752032797856,760.4133816018028,50.12102369230302,NORMAL
2026-08-12 09:04:10,step_24,살리사이드_열처리,ACTIVE,1408.6504755160404,327.1159984914019,1029.5450429238997,49.922296073072175,CASCADE_DEFECT
2026-08-12 09:04:15,step_24,살리사이드_열처리,ACTIVE,1415.5474485893878,324.8235500921143,1028.280372783004,49.80017582251432,CASCADE_DEFECT
2026-08-12 09:04:20,step_24,살리사이드_열처리,ACTIVE,1406.4717631535452,323.5877929620939,1021.1148320893177,49.77106035654824,CASCADE_DEFECT
2026-08-12 09:04:25,step_24,살리사이드_열처리,ACTIVE,1428.381635356932,324.50870365182925,1034.0115177011367,50.21576585545803,CASCADE_DEFECT
2026-08-12 09:04:30,step_24,살리사이드_열처리,ACTIVE,1404.343166142725,325.82588342334714,1029.5274561125361,50.13967200508633,CASCADE_DEFECT
2026-08-12 09:04:35,step_24,살리사이드_열처리,ACTIVE,1403.0725347946802,324.24667093962296,1024.708273554063,50.09836995007816,CASCADE_DEFECT
2026-08-12 09:04:40,step_24,살리사이드_열처리,ACTIVE,1421.563592171363,323.5549255905314,1023.5828400262074,49.9345920791192,CASCADE_DEFECT
2026-08-12 09:04:45,step_24,살리사이드_열처리,ACTIVE,1407.021039781593,324.26697775586916,1026.5471406036731,49.800037998351826,CASCADE_DEFECT
2026-08-12 09:04:50,step_24,살리사이드_열처리,ACTIVE,1411.1272318793115,324.4799682301944,1023.9191245669158,49.957654757975575,CASCADE_DEFECT
2026-08-12 09:04:55,step_24,살리사이드_열처리,ACTIVE,1418.6417540173106,323.9443971907345,1034.7097073148843,49.985996844307095,CASCADE_DEFECT
2026-08-12 09:05:00,step_24,살리사이드_열처리,ACTIVE,1423.2605923671717,325.21203960126354,1024.0350266832304,49.830267249987905,CASCADE_DEFECT
2026-08-12 09:05:05,step_24,살리사이드_열처리,ACTIVE,1416.947331259888,324.9229532758235,1021.4520272036821,49.77955155304271,CASCADE_DEFECT
2026-08-12 09:05:10,step_24,살리사이드_열처리,ACTIVE,1431.7030279227924,325.7699626097983,1032.3474971949822,49.74045310903941,CASCADE_DEFECT
2026-08-12 09:05:15,step_24,살리사이드_열처리,ACTIVE,1415.5726920518598,324.56528666094755,1022.5109455761417,50.09860897813158,CASCADE_DEFECT
2026-08-12 09:05:20,step_24,살리사이드_열처리,ACTIVE,1426.916400724833,325.5441131493543,1027.7646621188483,49.81919625271955,CASCADE_DEFECT
2026-08-12 09:05:25,step_24,살리사이드_열처리,ACTIVE,1420.7923429206196,324.52003597582694,1028.7370379897288,50.04641154810739,CASCADE_DEFECT
2026-08-12 09:05:30,step_24,살리사이드_열처리,ACTIVE,1435.1209198346141,323.8986279472365,1024.1042458586796,49.94033002198891,CASCADE_DEFECT
2026-08-12 09:05:35,step_24,살리사이드_열처리,ACTIVE,1425.7908145439199,324.47055634313523,1021.9921275758244,50.08844568631642,CASCADE_DEFECT
2026-08-12 09:05:40,step_24,살리사이드_열처리,ACTIVE,1415.851487130285,323.422189490676,1025.5809700353718,50.05037367679535,CASCADE_DEFECT
2026-08-12 09:05:45,step_24,살리사이드_열처리,ACTIVE,1421.2994253893753,326.7435102489834,1021.6457782965877,49.96520938731631,CASCADE_DEFECT
2026-08-12 09:05:50,step_24,살리사이드_열처리,ACTIVE,1415.9861597899742,325.1389372540914,1025.5019179224212,50.01956801378138,CASCADE_DEFECT
2026-08-12 09:05:55,step_24,살리사이드_열처리,ACTIVE,1413.33461271067,324.2244782819278,1030.032834727414,49.98344958374349,CASCADE_DEFECT
2026-08-12 09:06:00,step_24,살리사이드_열처리,ACTIVE,1406.6908194780071,324.631796941775,1033.3800179887062,49.90769792740504,CASCADE_DEFECT
2026-08-12 09:06:05,step_24,살리사이드_열처리,ACTIVE,1411.0800137950348,322.61079761634096,1020.7412271172319,50.14701241781868,CASCADE_DEFECT
2026-08-12 09:06:10,step_24,살리사이드_열처리,ACTIVE,1435.3676956682539,326.39849439444504,1024.8275577695317,49.9365389370137,CASCADE_DEFECT
2026-08-12 09:06:15,step_24,살리사이드_열처리,ACTIVE,1408.605137691128,326.3031343431089,1024.8170667496092,49.98697247806228,CASCADE_DEFECT
2026-08-12 09:06:20,step_24,살리사이드_열처리,ACTIVE,1413.4114317771196,325.10485335655613,1026.6763783667902,49.787731235051375,CASCADE_DEFECT
2026-08-12 09:06:25,step_24,살리사이드_열처리,ACTIVE,1417.1124745731663,325.31147573866184,1019.8810310997414,50.04110669057672,CASCADE_DEFECT
2026-08-12 09:06:30,step_24,살리사이드_열처리,ACTIVE,1416.0022324633258,323.7640151424975,1023.127825837013,49.90841276042818,CASCADE_DEFECT
2026-08-12 09:06:35,step_24,살리사이드_열처리,ACTIVE,1419.8334139963574,323.834904352121,1018.9075763980877,49.92847270112632,CASCADE_DEFECT
2026-08-12 09:06:40,step_24,살리사이드_열처리,ACTIVE,1412.6278427679981,323.34513625454196,1020.9205698013893,49.874065870867334,CASCADE_DEFECT
2026-08-12 09:06:45,step_24,살리사이드_열처리,ACTIVE,1421.7719479462821,324.84295861637077,1022.8122490627835,49.98140053281675,CASCADE_DEFECT
2026-08-12 09:06:50,step_24,살리사이드_열처리,ACTIVE,1425.8063768664667,326.0345095197443,1030.9509621412158,49.69902910774445,CASCADE_DEFECT
2026-08-12 09:06:55,step_24,살리사이드_열처리,ACTIVE,1427.1602583762178,324.62636573701525,1028.127519497595,50.102353551936986,CASCADE_DEFECT
2026-08-12 09:07:00,step_24,살리사이드_열처리,ACTIVE,1415.3868950807296,325.33900343442315,1026.5232245184338,49.994200283798115,CASCADE_DEFECT
2026-08-12 09:07:05,step_24,살리사이드_열처리,ACTIVE,1424.3603223671212,325.9543630475212,1031.6902825813147,49.92990715981967,CASCADE_DEFECT
2026-08-12 09:07:10,step_24,살리사이드_열처리,ACTIVE,1409.1194917124024,323.4165018389714,1026.8786138499504,49.76776540013136,CASCADE_DEFECT
2026-08-12 09:07:15,step_24,살리사이드_열처리,ACTIVE,1410.7988475283,326.7994262897448,1027.30229287569,50.06496000297199,CASCADE_DEFECT
2026-08-12 09:07:20,step_24,살리사이드_열처리,ACTIVE,1408.2923499991552,326.1283873777455,1024.7981640511225,49.90485086595574,CASCADE_DEFECT
2026-08-12 09:07:25,step_24,살리사이드_열처리,ACTIVE,1419.1156166025178,325.5010453998164,1023.5966109620063,50.19591303053725,CASCADE_DEFECT
2026-08-12 09:07:30,step_24,살리사이드_열처리,ACTIVE,1411.3644609832352,325.9009921672727,1020.6850185666717,50.072947844349464,CASCADE_DEFECT
2026-08-12 09:07:35,step_24,살리사이드_열처리,ACTIVE,1403.4165486981628,325.9467993956932,1023.7281977331029,50.23019835330307,CASCADE_DEFECT
2026-08-12 09:07:40,step_24,살리사이드_열처리,ACTIVE,1413.3136709049854,325.28532388942506,1025.7830096616112,50.02054550611829,CASCADE_DEFECT
2026-08-12 09:07:45,step_24,살리사이드_열처리,ACTIVE,1402.4810071907486,326.3925710040703,1027.8130887262992,50.161673414174324,CASCADE_DEFECT
2026-08-12 09:07:50,step_24,살리사이드_열처리,ACTIVE,1429.846420619601,324.558656160098,1025.5681792213902,50.06941565679473,CASCADE_DEFECT
2026-08-12 09:07:55,step_24,살리사이드_열처리,ACTIVE,1414.5473529930903,325.45026592506554,1023.6976294198572,49.93235278816943,CASCADE_DEFECT
2026-08-12 09:08:00,step_24,살리사이드_열처리,ACTIVE,1424.6324842157624,326.2886017312188,1022.7061252495097,50.02808150277262,CASCADE_DEFECT
2026-08-12 09:08:05,step_24,살리사이드_열처리,ACTIVE,1412.7875638159514,322.3760802378423,1027.0421264254403,49.87490206003116,CASCADE_DEFECT
2026-08-12 09:08:10,step_24,살리사이드_열처리,ACTIVE,1407.9941275315898,325.4270142623248,1023.2995094892933,50.310316914946156,CASCADE_DEFECT
2026-08-12 09:08:15,step_24,살리사이드_열처리,ACTIVE,1426.9937946261596,325.70648985398225,1028.2046355440923,49.984870233544186,CASCADE_DEFECT
