Timestamp,Lot_ID,Wafer_ID,Chamber_Pressure_mTorr,RF_Forward_Power_W,RF_Reflected_Power_W,Gas_Flow_CHF3_sccm,Chuck_Temperature_C
2026-08-11 10:00:58,LOT-20260812-B02,W04,15.066252686280713,1503.944521423783,17.718437384623183,101.49268856895952,20.026256132900194
2026-08-11 10:00:59,LOT-20260812-B02,W05,15.195109025424472,1495.7901551917973,17.718437384623183,99.72887639895742,20.019358991136755
2026-08-11 10:01:00,LOT-20260812-B02,W06,14.904165152430942,1502.897748568964,17.718437384623183,99.97863270565156,20.085089796216796
2026-08-11 10:01:01,LOT-20260812-B02,W07,14.962868204667236,1520.7540079864543,17.718437384623183,99.25278832085218,19.98626282116006
2026-08-11 10:01:02,LOT-20260812-B02,W08,14.806793541950714,1508.711247034317,17.718437384623183,97.57575973972706,20.039046484992888
2026-08-11 10:01:03,LOT-20260812-B02,W09,14.806793541950714,1496.7397646783215,17.718437384623183,100.88404539636105,19.98967782470675
2026-08-11 10:01:04,LOT-20260812-B02,W10,15.162505164478839,1512.0121392216395,17.718437384623183,100.73684389709243,20.026536234939964
2026-08-11 10:01:05,LOT-20260812-B02,W11,15.271248005714165,1495.9192462697845,17.718437384623183,99.71867244288178,19.941724134238843
2026-08-11 10:01:06,LOT-20260812-C03,W01,14.985597975683934,1479.6187546482215,17.718437384623183,100.06699071722487,19.756118284172356
2026-08-11 10:01:07,LOT-20260812-C03,W02,15.200706579578405,1489.919136890826,17.718437384623183,100.5159392177041,19.98657208378137
2026-08-11 10:01:08,LOT-20260812-C03,W03,15.072327205009527,1481.2920807897415,17.718437384623183,98.43745414311346,20.142274813609994
2026-08-11 10:01:09,LOT-20260812-C03,W04,14.870976049078974,1496.484865159587,17.718437384623183,99.4709473226537,20.092621540224158
2026-08-11 10:01:10,LOT-20260812-C03,W05,15.072279121101683,1500.1841837918955,17.718437384623183,100.79426467962183,20.09653974845912
2026-08-11 10:01:11,LOT-20260812-C03,W06,15.307607313293193,1516.7643731227529,17.718437384623183,98.74571057683075,20.12361307218062
2026-08-11 10:01:12,LOT-20260812-C03,W07,14.99283479217801,1503.2692737376417,17.718437384623183,100.29355793216664,20.008865759096143
2026-08-11 10:01:13,LOT-20260812-C03,W08,15.3129287311628,1497.8089947119113,17.718437384623183,98.6434181953766,20.01973157074056
2026-08-11 10:01:14,LOT-20260812-C03,W09,14.806793541950714,1508.2940558118348,17.718437384623183,100.46642998243352,19.938234810456564
2026-08-11 10:01:15,LOT-20260812-C03,W10,15.164380500875044,1477.8886469099211,17.718437384623183,99.96435851770252,19.968392714397297
2026-08-11 10:01:16,LOT-20260812-C03,W11,15.017409413647634,1502.3561455810857,17.718437384623183,98.38486818409449,20.061577114977116
2026-08-11 10:01:17,LOT-20260812-C03,W12,14.940198529906827,1507.7086519388697,17.718437384623183,101.16473935445717,20.12038844371688
2026-08-11 10:01:18,LOT-20260812-C03,W13,15.0183521553071,1485.2141375422016,18.00151958126862,99.26540842320195,19.9860553724319
2026-08-11 10:01:19,LOT-20260812-C03,W14,14.806793541950714,1511.4375404320692,17.718437384623183,99.18974756298562,19.95498107351486
2026-08-11 10:01:20,LOT-20260812-C03,W15,14.956065622432497,1503.384964074944,17.718437384623183,100.20056919723095,20.000052795885658
2026-08-11 10:01:21,LOT-20260812-C03,W16,15.07142251430235,1495.847120860992,17.718437384623183,101.14863734942871,20.06012067489291
2026-08-11 10:01:22,LOT-20260812-C03,W17,15.295578808948303,1506.3278186610628,17.718437384623183,98.9841781810216,19.855614518386645
2026-08-11 10:01:23,LOT-20260812-C03,W18,14.89634595634527,1522.706928578044,18.627075199219245,100.06167984984798,19.770381904686275
2026-08-11 10:01:24,LOT-20260812-C03,W19,14.838301279421362,1501.818662550585,17.718437384623183,100.42881650033057,19.944946315050842
2026-08-11 10:01:25,LOT-20260812-C03,W20,14.899648591283093,1502.4822058630034,17.718437384623183,100.69310560726315,19.877928757408583
2026-08-11 10:01:26,LOT-20260812-C03,W21,15.183080423540416,1495.4063910045975,17.718437384623183,100.17644155527722,19.94918598023527
2026-08-11 10:01:27,LOT-20260812-C03,W22,15.065750221931937,1491.501556305352,17.718437384623183,99.63297216091668,19.985221968118253
2026-08-11 10:01:28,LOT-20260812-C03,W23,14.894047959246592,1508.3033581654424,17.718437384623183,99.17240977935128,19.9546751590977
2026-08-11 10:01:29,LOT-20260812-C03,W24,15.102653486622671,1491.4391617409112,17.718437384623183,100.08614388304638,20.145246753447076
2026-08-11 10:01:30,LOT-20260812-C03,W25,15.019415509869608,1500.715662372194,17.718437384623183,98.92786098801439,20.032674476460233
2026-08-11 10:01:31,LOT-20260812-C03,W01,15.193728998106577,1495.2234255323488,17.718437384623183,97.53235824604157,20.030047435961084
2026-08-11 10:01:32,LOT-20260812-C03,W02,14.859589381224529,1504.7897982574639,17.718437384623183,100.43655980415767,20.06222071440434
2026-08-11 10:01:33,LOT-20260812-C03,W03,14.934467570680447,1503.3366210528695,17.718437384623183,100.9039348410862,19.88611668822192
2026-08-11 10:01:34,LOT-20260812-C03,W04,14.921578369373568,1510.375399442579,17.718437384623183,97.63706756445816,20.103911178742027
2026-08-11 10:01:35,LOT-20260812-C03,W05,14.806793541950714,1494.8998360114526,17.718437384623183,98.99026929529006,19.992423571346453
2026-08-11 10:01:36,LOT-20260812-C03,W06,15.059224055412916,1497.3012506470664,17.718437384623183,100.61915426100519,20.067048061724122
2026-08-11 10:01:37,LOT-20260812-C03,W07,15.052211054435977,1490.2123628421768,17.718437384623183,102.0574954697117,19.892814276695983
2026-08-11 10:01:38,LOT-20260812-C03,W08,15.001022691328492,1495.5570673992388,17.718437384623183,100.02079370767541,19.844624123398393
2026-08-11 10:01:39,LOT-20260812-C03,W09,14.95308257332497,1503.7730049304485,17.718437384623183,99.27199705877086,20.081788965802502
2026-08-11 10:01:40,LOT-20260812-C03,W10,14.806793541950714,1507.5698861664534,17.718437384623183,99.81710355889516,20.037640952609753
2026-08-11 10:01:41,LOT-20260812-C03,W11,14.915870935446929,1490.7783467582237,17.718437384623183,101.37487641914818,19.90979484456425
2026-08-11 10:01:42,LOT-20260812-C03,W12,14.931457096694647,1508.6960592010566,18.627075199219245,99.35403582087547,19.91303369187253
2026-08-11 10:01:43,LOT-20260812-C03,W13,14.839544546155675,1513.5563785880495,17.718437384623183,99.20080799334974,20.112543478441477
2026-08-11 10:01:44,LOT-20260812-C03,W14,14.967742857666797,1504.134349032237,17.718437384623183,99.51725647781797,19.881058810713267
2026-08-11 10:01:45,LOT-20260812-C03,W15,15.080810171362907,1518.7679581255807,17.718437384623183,99.04667139174128,20.164267295325597
2026-08-11 10:01:46,LOT-20260812-C03,W16,15.377237180242107,1492.2621080089643,17.718437384623183,100.1226703159948,19.909937926535214
2026-08-11 10:01:47,LOT-20260812-C03,W17,15.034915562566368,1487.5534529668857,17.718437384623183,101.62467845846956,20.063839192560838
2026-08-11 10:01:48,LOT-20260812-C03,W18,15.051510078144553,1482.2127975109572,17.718437384623183,100.32307927311602,19.9671381524251
2026-08-11 10:01:49,LOT-20260812-C03,W19,14.985110816846767,1514.9604431148919,18.627075199219245,99.74764649787372,20.060318743108233
2026-08-11 10:01:50,LOT-20260812-C03,W20,14.806793541950714,1506.5436565635405,17.718437384623183,99.70818873108446,19.945588599788582
2026-08-11 10:01:51,LOT-20260812-C03,W21,14.994697224910157,1499.4441532908954,17.718437384623183,98.43680919130334,19.98372070939277
2026-08-11 10:01:52,LOT-20260812-C03,W22,15.012046041988205,1502.7996862631983,17.718437384623183,100.88310977714715,20.004091917539572
2026-08-11 10:01:53,LOT-20260812-C03,W23,15.492648422497057,1488.7451095270162,17.718437384623183,99.9221628029872,19.899781254421853
2026-08-11 10:01:54,LOT-20260812-C03,W24,14.961527807043776,1524.4575197961683,17.718437384623183,99.81952008640937,20.074082434542014
2026-08-11 10:01:55,LOT-20260812-C03,W25,15.060309468466723,1501.2922118197523,17.718437384623183,102.53401764327448,19.948678643352842
2026-08-11 10:01:56,LOT-20260812-C03,W01,14.99305764605895,1501.093947946049,18.627075199219245,100.29875290836569,19.977140008465998
2026-08-11 10:01:57,LOT-20260812-C03,W02,14.806793541950714,1507.257666238987,17.718437384623183,99.24820894990482,19.900565062539147
2026-08-11 10:01:58,LOT-20260812-C03,W03,15.228564562903005,1504.8100923173672,17.718437384623183,99.57364240379445,19.74376663412047
2026-08-11 10:01:59,LOT-20260812-C03,W04,15.150386606537355,1502.2388402427914,17.718437384623183,101.14844570919675,19.980897223739984
2026-08-11 10:02:00,LOT-20260812-C03,W05,15.15820638940861,1492.0952554455469,17.718437384623183,100.11327041053777,20.24126154216129
2026-08-11 10:02:01,LOT-20260812-C03,W06,14.818122509041052,1504.71468357136,17.718437384623183,98.56172202168263,20.078460428789803
2026-08-11 10:02:02,LOT-20260812-C03,W07,15.28055886218722,1518.8202449647504,17.718437384623183,100.9192289345752,19.99807396202656
2026-08-11 10:02:03,LOT-20260812-C03,W08,14.806793541950714,1513.4542004615498,17.718437384623183,99.331855914461,19.973710917079174
2026-08-11 10:02:04,LOT-20260812-C03,W09,15.117371418760055,1515.931866266394,18.26686306460219,101.87329777621754,20.002246589281203
2026-08-11 10:02:05,LOT-20260812-C03,W10,15.438091125161996,1494.8878432356883,17.718437384623183,101.08004806571465,20.054711911517522
2026-08-11 10:02:06,LOT-20260812-C03,W11,14.806793541950714,1490.103951797414,17.718437384623183,99.55267810434125,19.881918718469116
2026-08-11 10:02:07,LOT-20260812-C03,W12,14.886740454079446,1498.7421307990035,17.718437384623183,101.28101636173511,20.111432169466887
2026-08-11 10:02:08,LOT-20260812-C03,W13,15.019930273017529,1500.557249122887,17.718437384623183,100.06785551052741,20.071538131544123
2026-08-11 10:02:09,LOT-20260812-C03,W14,14.89930486917676,1510.9419151847094,17.718437384623183,100.85277367512222,20.071818572570795
2026-08-11 10:02:10,LOT-20260812-C03,W15,14.806793541950714,1483.0753537028518,17.718437384623183,100.48473281729447,20.043847573880974
2026-08-11 10:02:11,LOT-20260812-C03,W16,15.013712594961206,1515.2955031946062,17.718437384623183,99.15364334500913,20.0019616657694
2026-08-11 10:02:12,LOT-20260812-C03,W17,14.806793541950714,1498.41992101421,18.227422538117295,99.35645016768254,20.06728612359668
2026-08-11 10:02:13,LOT-20260812-C03,W18,15.094718486127036,1495.7311893005258,17.718437384623183,101.02996081758116,20.059181413374137
2026-08-11 10:02:14,LOT-20260812-C03,W19,14.81611515315324,1489.8789562473983,17.718437384623183,99.66522466789345,19.964595928905897
2026-08-11 10:02:15,LOT-20260812-C03,W20,15.309986881003509,1483.4514332813424,17.718437384623183,99.59635153675801,19.94263982271031
2026-08-11 10:02:16,LOT-20260812-C03,W21,14.843349341532752,1508.231705839619,17.718437384623183,99.04487742065065,20.010185629526198
2026-08-11 10:02:17,LOT-20260812-C03,W22,14.935587696758866,1500.733179671884,17.718437384623183,100.42359906559346,20.154902015149517
2026-08-11 10:02:18,LOT-20260812-C03,W23,15.162703443473934,1487.1003910025895,17.718437384623183,102.06252491924315,19.87608929243461
2026-08-11 10:02:19,LOT-20260812-C03,W24,14.806793541950714,1487.049212279364,17.718437384623183,98.93246708574573,19.853247473424755
2026-08-11 10:02:20,LOT-20260812-C03,W25,15.045491986920826,1496.6421530070986,17.718437384623183,100.02421945667275,20.016476084123653
2026-08-11 10:02:21,LOT-20260812-C03,W01,15.261428550856486,1516.690215252894,17.75141362662324,101.41222055541543,20.0050887701856
2026-08-11 10:02:22,LOT-20260812-C03,W02,14.806793541950714,1497.404086486364,17.718437384623183,99.92035860875428,20.017334166437042
2026-08-11 10:02:23,LOT-20260812-C03,W03,15.036926771706462,1484.968570468819,17.718437384623183,100.45237179624974,20.02439531979085
2026-08-11 10:02:24,LOT-20260812-C03,W04,15.051976558849685,1497.5425693591405,17.718437384623183,98.93760647185312,19.97767977453652
2026-08-11 10:02:25,LOT-20260812-C03,W05,15.156364574355463,1497.2727643025232,17.718437384623183,100.42830709720765,20.14898634386021
2026-08-11 10:02:26,LOT-20260812-C03,W06,14.806793541950714,1473.0311335705842,17.718437384623183,99.81285573499545,19.83990960215235
2026-08-11 10:02:27,LOT-20260812-C03,W07,14.806793541950714,1499.457051334822,17.718437384623183,100.98572999567986,19.917150297521975
2026-08-11 10:02:28,LOT-20260812-C03,W08,15.10438831312338,1497.6906546979133,18.189010126449944,101.18738605156476,19.989674523985094
2026-08-11 10:02:29,LOT-20260812-C03,W09,15.059396934646637,1506.9620636481343,17.718437384623183,102.53401764327448,19.835681118884583
2026-08-11 10:02:30,LOT-20260812-C03,W10,15.050098570069176,1518.4895609494536,17.718437384623183,100.57963317321358,19.982414559556794
2026-08-11 10:02:31,LOT-20260812-C03,W11,15.069289641899395,1511.2656502954776,17.718437384623183,100.32579631658217,20.1661470165728
2026-08-11 10:02:32,LOT-20260812-C03,W12,14.863995055684303,1497.3111130944517,17.718437384623183,100.19438430157733,20.002088648829595
2026-08-11 10:02:33,LOT-20260812-C03,W13,15.046450739432201,1488.9347409125833,17.718437384623183,99.64683370718932,20.023070090571867
2026-08-11 10:02:34,LOT-20260812-C03,W14,15.058614494659736,1525.7335980324985,18.284030320272738,100.33848384346169,19.873983523482742
2026-08-11 10:02:35,LOT-20260812-C03,W15,14.857129716394727,1500.592184340145,17.718437384623183,99.70459858986096,19.938363859196052
2026-08-11 10:02:36,LOT-20260812-C03,W16,15.37315490222895,1500.1392929191295,17.718437384623183,100.16846097626961,19.962480361967607
2026-08-11 10:02:37,LOT-20260812-C03,W17,15.094766584182358,1499.7587491289,18.627075199219245,101.31759753560796,19.96822849032438
2026-08-11 10:02:38,LOT-20260812-C03,W18,14.806793541950714,1501.9808476076785,17.718437384623183,98.99345743472036,20.128164379500376
2026-08-11 10:02:39,LOT-20260812-C03,W19,15.131310721726766,1498.5563958807606,17.718437384623183,101.13987856112905,20.055769106072514
2026-08-11 10:02:40,LOT-20260812-C03,W20,14.806793541950714,1494.2633799311977,17.718437384623183,101.31711506733987,19.8888542043063
2026-08-11 10:02:41,LOT-20260812-C03,W21,15.15741692074849,1494.5314105875962,18.627075199219245,99.88193147300892,20.0246504778432
2026-08-11 10:02:42,LOT-20260812-C03,W22,15.23171911580148,1499.67246729784,17.718437384623183,97.8781451009914,20.049822174849677
2026-08-11 10:02:43,LOT-20260812-C03,W23,14.835863536329658,1494.5657522886625,17.718437384623183,99.39217801290556,20.114014903852127
2026-08-11 10:02:44,LOT-20260812-C03,W24,15.192675225848864,1492.8715421732284,17.718437384623183,101.29699454656111,20.15805406865684
2026-08-11 10:02:45,LOT-20260812-C03,W25,15.0825561853873,1501.064302276919,18.627075199219245,99.97713193770112,19.898490580817214
2026-08-11 10:02:46,LOT-20260812-C03,W01,15.164412031998898,1497.4502278257914,17.768545637021035,99.00069776770509,19.918914248878966
2026-08-11 10:02:47,LOT-20260812-C03,W02,15.379358596530789,1515.039929885827,17.718437384623183,99.49522507877178,19.874242214108538
2026-08-11 10:02:48,LOT-20260812-C03,W03,14.950922376799426,1473.49030191607,17.718437384623183,100.84062002650455,19.9765980140893
2026-08-11 10:02:49,LOT-20260812-C03,W04,14.849252767128503,1510.9150685192246,17.718437384623183,100.54673356820138,20.046635837444633
2026-08-11 10:02:50,LOT-20260812-C03,W05,14.822097114074895,1512.4608519249764,17.718437384623183,99.76106790083031,20.09873345165891
2026-08-11 10:02:51,LOT-20260812-C03,W06,14.836837943006913,1479.2660976759184,17.718437384623183,99.63317558818531,19.992404897635748
2026-08-11 10:02:52,LOT-20260812-C03,W07,14.984579658117179,1496.5731240591965,17.718437384623183,99.60824185095618,19.968015247674515
2026-08-11 10:02:53,LOT-20260812-C03,W08,15.06823039496333,1496.2855913400422,17.718437384623183,99.0775898155015,20.015175799224874
2026-08-11 10:02:54,LOT-20260812-C03,W09,15.055338159866004,1485.9248830528218,17.718437384623183,101.61537568946945,19.916485709836998
2026-08-11 10:02:55,LOT-20260812-C03,W10,15.165436649807205,1492.2218331240913,17.718437384623183,99.67767953078867,20.208953872169477
2026-08-11 10:02:56,LOT-20260812-C03,W11,15.00260037837558,1488.8942415453416,17.718437384623183,101.21715852082549,19.839233897288196
2026-08-11 10:02:57,LOT-20260812-C03,W12,15.290706815431463,1517.5227044342362,17.718437384623183,101.52131605192245,20.018474057889573
2026-08-11 10:02:58,LOT-20260812-C03,W13,14.947068633352409,1509.3567839314746,17.718437384623183,100.99831089814796,20.202360621922963
2026-08-11 10:02:59,LOT-20260812-C03,W14,15.544033833317924,1512.7155509499416,17.718437384623183,99.56837968728195,20.000679984456
2026-08-11 10:03:00,LOT-20260812-C03,W15,15.125133469553,1507.2167206404324,17.718437384623183,100.40373009033661,19.98099609649985
2026-08-11 10:03:01,LOT-20260812-C03,W16,14.828568488716744,1488.7094822878278,17.7840045726892,99.97580439360908,19.964255457718956
2026-08-11 10:03:02,LOT-20260812-C03,W17,14.806793541950714,1494.7547973372023,17.718437384623183,99.09629813926988,19.98196083182376
2026-08-11 10:03:03,LOT-20260812-C03,W18,15.096494483048637,1504.8937456122792,17.718437384623183,100.3243592817216,20.137284847467654
2026-08-11 10:03:04,LOT-20260812-C03,W19,14.95530744293483,1487.7787219110805,17.718437384623183,98.82096020884019,19.77881380886705
2026-08-11 10:03:05,LOT-20260812-C03,W20,15.142800098818418,1507.1299843017239,17.718437384623183,101.18767938846156,20.153343370129633
2026-08-11 10:03:06,LOT-20260812-C03,W21,15.09464752491471,1497.5967460184186,17.718437384623183,99.53538270270161,19.857604284754984
2026-08-11 10:03:07,LOT-20260812-C03,W22,14.985434217468626,1496.251791924504,17.718437384623183,100.20115965587284,19.973334767076558
2026-08-11 10:03:08,LOT-20260812-C03,W23,14.830641256386318,1507.109599682035,17.718437384623183,100.28328787154614,19.957075557970136
2026-08-11 10:03:09,LOT-20260812-C03,W24,14.806793541950714,1504.4426331148604,17.718437384623183,99.74109502629592,20.05885532697707
2026-08-11 10:03:10,LOT-20260812-C03,W25,14.910697009586595,1496.3903383418092,17.718437384623183,100.58669380147528,19.840187564811625
2026-08-11 10:03:11,LOT-20260812-C03,W01,15.171279758864694,1511.5932980336424,17.718437384623183,99.52509634337747,20.046217266608195
2026-08-11 10:03:12,LOT-20260812-C03,W02,15.042818748826042,1489.189366724001,17.718437384623183,100.87129729745725,20.202430962328684
2026-08-11 10:03:13,LOT-20260812-C03,W03,14.806793541950714,1506.1593560694425,17.718437384623183,98.65402031975326,19.86368259954072
2026-08-11 10:03:14,LOT-20260812-C03,W04,15.034636185170237,1505.9310125796837,17.718437384623183,100.12637957954641,20.018970616761038
2026-08-11 10:03:15,LOT-20260812-C03,W05,15.077063475945767,1496.90453560686,17.718437384623183,101.93892899905829,19.93380178222034
2026-08-11 10:03:16,LOT-20260812-C03,W06,14.823228512759773,1503.2613302224213,17.718437384623183,98.99966867539443,20.042588720619303
2026-08-11 10:03:17,LOT-20260812-C03,W07,15.030745021189105,1487.488864236147,17.718437384623183,99.32225502947514,20.001914777741575
2026-08-11 10:03:18,LOT-20260812-C03,W08,15.0116417436892,1509.240270192069,17.718437384623183,100.51390784965892,19.93585130909557
2026-08-11 10:03:19,LOT-20260812-C03,W09,14.806793541950714,1498.15097863557,17.728280859947688,100.1795817819396,20.048787228487107
2026-08-11 10:03:20,LOT-20260812-C03,W10,15.071557472069657,1494.7727697948096,17.718437384623183,100.35063009927356,20.180434810978674
2026-08-11 10:03:21,LOT-20260812-C03,W11,15.112156905273647,1510.4900922583688,17.718437384623183,100.48918713014767,19.98090962082727
2026-08-11 10:03:22,LOT-20260812-C03,W12,15.216610248635055,1492.9565630945724,17.718437384623183,100.63472146856176,20.07197579421482
2026-08-11 10:03:23,LOT-20260812-C03,W13,15.21076041040698,1485.9153870363643,17.718437384623183,101.10969984195623,19.870672704212883
