Timestamp,Address,Step_Name,Phase,Yield_Rate_Pct,Contact_Resistance_Ohm,Leakage_Current_nA,Status
2026-08-12 09:03:25,step_35,칩_테스트,ACTIVE,98.6684461590042,11.817945880680774,0.4895861334649786,NORMAL
2026-08-12 09:03:30,step_35,칩_테스트,ACTIVE,98.76251774371677,11.974702135663334,0.5113026142609927,NORMAL
2026-08-12 09:03:35,step_35,칩_테스트,ACTIVE,98.5453076762608,12.056783056743553,0.4917768847624818,NORMAL
2026-08-12 09:03:40,step_35,칩_테스트,ACTIVE,98.40656028995082,12.119781604351072,0.49321935398340505,NORMAL
2026-08-12 09:03:45,step_35,칩_테스트,ACTIVE,98.6386861494952,11.962202091771223,0.49730328097686993,NORMAL
2026-08-12 09:03:50,step_35,칩_테스트,ACTIVE,98.37202391581606,11.980616661277006,0.4961144842543299,NORMAL
2026-08-12 09:03:55,step_35,칩_테스트,ACTIVE,98.55855970065168,12.008530602341995,0.5025470207389335,NORMAL
2026-08-12 09:04:00,step_35,칩_테스트,ACTIVE,98.60219705769002,12.059566272315534,0.5018521509694321,NORMAL
2026-08-12 09:04:05,step_35,칩_테스트,ACTIVE,98.48378859936884,11.861801680212134,0.5006813419711834,NORMAL
2026-08-12 09:04:10,step_35,칩_테스트,ACTIVE,98.36427694226104,11.818615993862617,0.49149270969202524,NORMAL
2026-08-12 09:04:15,step_35,칩_테스트,ACTIVE,98.43181732357466,12.112909528856026,0.4991632854513167,NORMAL
2026-08-12 09:04:20,step_35,칩_테스트,ACTIVE,98.45253689180008,11.910893271708298,0.5001183953733267,NORMAL
2026-08-12 09:04:25,step_35,칩_테스트,ACTIVE,98.34196112279194,12.191039359677262,0.5073936463767014,NORMAL
2026-08-12 09:04:30,step_35,칩_테스트,ACTIVE,98.44208557664432,11.9222784657402,0.5011966612986511,NORMAL
2026-08-12 09:04:35,step_35,칩_테스트,ACTIVE,98.28220538699495,11.983353802468597,0.5022959445895719,NORMAL
2026-08-12 09:04:40,step_35,칩_테스트,ACTIVE,98.58866919129329,12.033173979696983,0.5117749690912938,NORMAL
2026-08-12 09:04:45,step_35,칩_테스트,ACTIVE,98.55000110800401,11.808123883309868,0.4930393597943852,NORMAL
2026-08-12 09:04:50,step_35,칩_테스트,ACTIVE,98.53985475056459,12.257795213914786,0.4976713541996134,NORMAL
2026-08-12 09:04:55,step_35,칩_테스트,ACTIVE,98.44211535716974,11.96445028407312,0.49318490077981586,NORMAL
2026-08-12 09:05:00,step_35,칩_테스트,ACTIVE,98.46219264692736,11.924533933537875,0.5096391163906914,NORMAL
2026-08-12 09:05:05,step_35,칩_테스트,ACTIVE,98.37565818936946,11.895026925045428,0.5100490619632254,NORMAL
2026-08-12 09:05:10,step_35,칩_테스트,ACTIVE,98.5757756085206,12.032557813239618,0.5091711561174733,NORMAL
2026-08-12 09:05:15,step_35,칩_테스트,ACTIVE,98.29632399412729,12.026176892855172,0.5032843829793848,NORMAL
2026-08-12 09:05:20,step_35,칩_테스트,ACTIVE,98.51256463494927,11.89806331922702,0.5022830102506298,NORMAL
2026-08-12 09:05:25,step_35,칩_테스트,ACTIVE,98.40494537998337,11.876525253656702,0.4972517512279298,NORMAL
2026-08-12 09:05:30,step_35,칩_테스트,ACTIVE,98.76359655735484,12.094973064570018,0.5046165994198237,NORMAL
2026-08-12 09:05:35,step_35,칩_테스트,ACTIVE,98.57901738699711,11.940986331894049,0.492311793021683,NORMAL
2026-08-12 09:05:40,step_35,칩_테스트,ACTIVE,98.49993318651813,11.845108535644975,0.4922913192100626,NORMAL
2026-08-12 09:05:45,step_35,칩_테스트,ACTIVE,98.3340965198979,11.986687041502028,0.4974807657474113,NORMAL
2026-08-12 09:05:50,step_35,칩_테스트,ACTIVE,98.29547213084865,11.963844637279035,0.5113220060386378,NORMAL
2026-08-12 09:05:55,step_35,칩_테스트,ACTIVE,98.57437003905358,12.175502693043025,0.4969192680931022,NORMAL
2026-08-12 09:06:00,step_35,칩_테스트,ACTIVE,98.76981929804126,11.953003369576413,0.4977297274660725,NORMAL
2026-08-12 09:06:05,step_35,칩_테스트,ACTIVE,98.5613430088966,11.972259657635071,0.501726633008359,NORMAL
2026-08-12 09:06:10,step_35,칩_테스트,ACTIVE,98.52629357832139,12.019751056665948,0.5053916783821105,NORMAL
2026-08-12 09:06:15,step_35,칩_테스트,ACTIVE,98.52846201412237,11.948621834187277,0.5075121244352665,NORMAL
2026-08-12 09:06:20,step_35,칩_테스트,ACTIVE,98.51545279500347,12.039686115380142,0.4932777426491141,NORMAL
2026-08-12 09:06:25,step_35,칩_테스트,ACTIVE,98.53050071017253,11.90848152211947,0.49941995091220676,NORMAL
2026-08-12 09:06:30,step_35,칩_테스트,ACTIVE,98.3972261389399,11.978461850515169,0.5013470811153758,NORMAL
2026-08-12 09:06:35,step_35,칩_테스트,ACTIVE,98.35396492035915,12.036613252311515,0.5019485931922874,NORMAL
2026-08-12 09:06:40,step_35,칩_테스트,ACTIVE,98.51638498521541,12.102387366494776,0.5051947613986756,NORMAL
2026-08-12 09:06:45,step_35,칩_테스트,ACTIVE,98.72401265714595,11.947243155455395,0.5049205039349809,NORMAL
2026-08-12 09:06:50,step_35,칩_테스트,ACTIVE,98.6165545950062,11.946168592932912,0.5001529670381915,NORMAL
2026-08-12 09:06:55,step_35,칩_테스트,ACTIVE,98.31498655085916,12.13871084248881,0.5069142750726605,NORMAL
2026-08-12 09:07:00,step_35,칩_테스트,ACTIVE,98.46172161071325,11.950336173783523,0.5058127102052558,NORMAL
2026-08-12 09:07:05,step_35,칩_테스트,ACTIVE,98.60934947683286,11.994893266109083,0.505330291545241,NORMAL
2026-08-12 09:07:10,step_35,칩_테스트,ACTIVE,98.72753039337327,12.154147749021458,0.49682714882768686,NORMAL
2026-08-12 09:07:15,step_35,칩_테스트,ACTIVE,98.76869311805262,12.006071163361652,0.504277386635132,NORMAL
2026-08-12 09:07:20,step_35,칩_테스트,ACTIVE,98.46839256105157,11.977702013235549,0.507221406048682,NORMAL
2026-08-12 09:07:25,step_35,칩_테스트,ACTIVE,98.62363464342884,11.984415597011226,0.4969169017598147,NORMAL
2026-08-12 09:07:30,step_35,칩_테스트,ACTIVE,98.53739075392627,11.933359319797512,0.5007893537781485,NORMAL
2026-08-12 09:07:35,step_35,칩_테스트,ACTIVE,98.48204083499877,12.040570497912034,0.5093884771433874,NORMAL
2026-08-12 09:07:40,step_35,칩_테스트,ACTIVE,98.50935200241312,11.916837972087041,0.502378942142985,NORMAL
2026-08-12 09:07:45,step_35,칩_테스트,ACTIVE,98.51119379163494,12.070065796070567,0.49947288847141935,NORMAL
2026-08-12 09:07:50,step_35,칩_테스트,ACTIVE,98.67627456295067,12.001369396068773,0.5087696218125707,NORMAL
2026-08-12 09:07:55,step_35,칩_테스트,ACTIVE,98.28932956374653,12.02119263470225,0.49717700538010506,NORMAL
2026-08-12 09:08:00,step_35,칩_테스트,ACTIVE,98.57022192460408,12.15567312784782,0.48982324609390676,NORMAL
2026-08-12 09:08:05,step_35,칩_테스트,ACTIVE,98.73091269400491,11.869582885290756,0.49532499358451926,NORMAL
2026-08-12 09:08:10,step_35,칩_테스트,ACTIVE,98.71476812874639,12.0021979792513,0.5068160564032804,NORMAL
2026-08-12 09:08:15,step_35,칩_테스트,ACTIVE,98.58534601663146,12.057427354025513,0.5031241619880015,NORMAL
